Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
10,0.1000,-0.1274,-0.0811,0.0651,0.1644,0.0000,0.0000,0.0000,20.0000,3.2438,1.5938,41.6308,20.3744,0.0016,0.000603,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-6.3732,-3.6123,-0.9928,0.0000,-0.024425,0.014472,-0.015692,-0.0035,0.0009,-0.0016,-180.0000,0.0000,0.0000
11,0.1100,-0.1416,-0.0918,0.0622,0.1799,0.0000,0.0000,0.0000,20.0000,3.5096,1.6918,39.9588,21.4977,0.0019,0.000615,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-6.3732,-3.6123,-0.9928,0.0000,-0.027134,0.017058,-0.014300,-0.0034,0.0005,-0.0020,-180.0000,0.0000,0.0000
12,0.1200,-0.1456,-0.0917,0.0671,0.1847,0.0000,0.0000,0.0000,20.0000,3.7090,1.7973,23.2468,22.0536,0.0022,0.000654,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-6.3732,-3.6123,-0.9928,0.0000,-0.028975,0.018445,-0.013995,-0.0022,0.0011,-0.0002,-180.0000,0.0000,0.0000
13,0.1300,-0.1370,-0.0811,0.0753,0.1760,0.0000,0.0000,0.0000,20.0000,3.7236,1.9029,7.1093,21.6754,0.0025,0.000627,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-6.3732,-3.6123,-0.9928,0.0000,-0.029072,0.018106,-0.014613,-0.0012,0.0017,0.0006,-180.0000,0.0000,0.0000
14,0.1400,-0.1258,-0.0688,0.0808,0.1646,0.0000,0.0000,0.0000,20.0000,3.6033,1.9997,20.3036,21.2370,0.0029,0.000578,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,-6.3732,-3.6123,-0.9928,0.0000,-0.027950,0.016655,-0.015484,-0.0020,0.0017,0.0005,-180.0000,0.0000,0.0000
15,0.1500,-0.1116,-0.0559,0.0803,0.1484,0.0000,0.0000,0.0000,20.0000,3.3962,2.0822,28.6912,21.4164,0.0032,0.000565,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.026089,0.014572,-0.016139,0.0002,0.0018,0.0018,-180.0000,-0.0000,0.0000
16,0.1600,-0.0891,-0.0429,0.0728,0.1228,0.0000,0.0000,0.0000,20.0000,3.0190,2.1441,41.7084,22.1746,0.0036,0.000509,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.022758,0.012097,-0.015723,0.0013,0.0017,0.0028,-180.0000,-0.0000,0.0000
17,0.1700,-0.0619,-0.0274,0.0647,0.0937,0.0000,0.0000,0.0000,20.0000,2.5059,2.1782,55.6969,23.6338,0.0039,0.000494,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.018150,0.009158,-0.014653,0.0009,0.0007,0.0039,-180.0000,-0.0000,0.0000
18,0.1800,-0.0364,-0.0096,0.0619,0.0725,0.0000,0.0000,0.0000,20.0000,1.9784,2.1817,62.3878,25.5816,0.0041,0.000555,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.013017,0.005727,-0.013754,0.0003,0.0001,0.0039,-180.0000,-0.0000,0.0000
19,0.1900,-0.0154,0.0018,0.0625,0.0644,0.0000,0.0000,0.0000,20.0000,1.5773,2.1595,58.3682,27.4956,0.0043,0.000559,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.008056,0.002686,-0.013291,0.0008,-0.0010,0.0041,-180.0000,-0.0000,0.0000
20,0.2000,0.0002,0.0092,0.0600,0.0607,0.0000,0.0000,0.0000,20.0000,1.3296,2.1206,49.8372,28.9592,0.0045,0.000625,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.003738,0.000256,-0.012758,0.0002,-0.0009,0.0037,-180.0000,-0.0000,0.0000
21,0.2100,0.0039,0.0169,0.0552,0.0579,0.0000,0.0000,0.0000,20.0000,1.2139,2.0739,35.7288,29.7197,0.0046,0.000489,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.000969,-0.001856,-0.011957,-0.0011,-0.0000,0.0019,-180.0000,-0.0000,0.0000
22,0.2200,-0.0043,0.0161,0.0475,0.0504,0.0000,0.0000,0.0000,20.0000,1.1118,2.0238,17.9462,29.5611,0.0047,0.000445,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.000261,-0.002944,-0.010718,-0.0022,0.0010,-0.0003,-180.0000,-0.0000,0.0000
23,0.2300,-0.0195,0.0124,0.0398,0.0460,0.0000,0.0000,0.0000,20.0000,0.9871,1.9702,18.6415,28.9413,0.0048,0.000606,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.001381,-0.003170,-0.009246,-0.0021,0.0016,-0.0013,-180.0000,-0.0000,0.0000
24,0.2400,-0.0367,0.0125,0.0369,0.0535,0.0000,0.0000,0.0000,20.0000,0.9516,1.9152,26.0240,28.5778,0.0049,0.000548,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.003721,-0.003294,-0.008115,-0.0018,0.0019,-0.0018,-180.0000,-0.0000,0.0000
25,0.2500,-0.0593,0.0094,0.0360,0.0701,0.0000,0.0000,0.0000,20.0000,1.0806,1.8657,36.3303,28.7208,0.0050,0.000594,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.007272,-0.003047,-0.007389,-0.0020,0.0026,-0.0021,-180.0000,-0.0000,0.0000
26,0.2600,-0.0801,0.0109,0.0372,0.0890,0.0000,0.0000,0.0000,20.0000,1.3687,1.8304,40.3928,29.2511,0.0052,0.000564,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.011301,-0.003050,-0.007093,-0.0012,0.0028,-0.0015,-180.0000,-0.0000,0.0000
27,0.2700,-0.0927,0.0152,0.0375,0.1012,0.0000,0.0000,0.0000,20.0000,1.6684,1.8133,34.9279,29.7137,0.0054,0.000520,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.014764,-0.003479,-0.006947,-0.0008,0.0026,0.0000,-180.0000,-0.0000,0.0000
28,0.2800,-0.1035,0.0110,0.0327,0.1091,0.0000,0.0000,0.0000,20.0000,1.9124,1.8120,30.2777,29.8726,0.0056,0.000485,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.017730,-0.003286,-0.006371,-0.0008,0.0024,0.0002,-180.0000,-0.0000,0.0000
29,0.2900,-0.1182,0.0065,0.0245,0.1209,0.0000,0.0000,0.0000,20.0000,2.1615,1.8244,33.2148,29.9757,0.0059,0.000621,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.020796,-0.002730,-0.005220,-0.0004,0.0036,0.0001,-180.0000,-0.0000,0.0000
30,0.3000,-0.1283,0.0038,0.0173,0.1295,0.0000,0.0000,0.0000,20.0000,2.3872,1.8491,30.5552,30.0807,0.0062,0.000578,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.023462,-0.002144,-0.003847,0.0004,0.0034,0.0004,-180.0000,-0.0000,0.0000
31,0.3100,-0.1311,-0.0080,0.0116,0.1319,0.0000,0.0000,0.0000,20.0000,2.5304,1.8827,26.3785,29.9919,0.0065,0.000556,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.025171,-0.000640,-0.002514,-0.0006,0.0034,0.0000,-180.0000,-0.0000,0.0000
32,0.3200,-0.1356,-0.0276,0.0128,0.1390,0.0000,0.0000,0.0000,20.0000,2.6667,1.9221,31.6729,29.9388,0.0068,0.000554,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.026512,0.002161,-0.001894,-0.0018,0.0039,-0.0007,-180.0000,-0.0000,0.0000
33,0.3300,-0.1348,-0.0473,0.0222,0.1445,0.0000,0.0000,0.0000,20.0000,2.7815,1.9662,36.0746,30.1552,0.0072,0.000601,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.027117,0.005669,-0.002481,-0.0019,0.0035,0.0005,-180.0000,-0.0000,0.0000
34,0.3400,-0.1281,-0.0645,0.0281,0.1462,0.0000,0.0000,0.0000,20.0000,2.8519,2.0130,37.8554,30.5298,0.0076,0.000584,0.0065,0.0517,0.0107,-0.0623,0.0065,-0.0009,-6.3554,-3.6026,-0.9909,-0.0000,-0.026737,0.009323,-0.003395,-0.0030,0.0019,0.0006,-180.0000,-0.0000,0.0000
35,0.3500,-0.1227,-0.0760,0.0308,0.1476,0.0000,0.0000,0.0000,20.0000,2.9747,2.0625,35.7862,30.8759,0.0081,0.000631,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.026511,0.012661,-0.004666,-0.0031,0.0022,0.0002,-180.0000,-0.0000,0.0000
36,0.3600,-0.1143,-0.0698,0.0318,0.1376,0.0000,0.0000,0.0000,20.0000,2.9521,2.1120,17.6900,30.6483,0.0086,0.000580,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.025486,0.013862,-0.005462,-0.0016,0.0018,0.0005,-180.0000,-0.0000,0.0000
37,0.3700,-0.1007,-0.0503,0.0252,0.1153,0.0000,0.0000,0.0000,20.0000,2.7157,2.1518,23.8439,30.1047,0.0090,0.000533,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.023510,0.012548,-0.005231,0.0000,0.0009,0.0008,-180.0000,-0.0000,0.0000
38,0.3800,-0.0852,-0.0351,0.0171,0.0938,0.0000,0.0000,0.0000,20.0000,2.3616,2.1730,36.4043,30.1058,0.0094,0.000536,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.020825,0.010280,-0.004282,0.0009,0.0007,0.0008,-180.0000,-0.0000,0.0000
39,0.3900,-0.0639,-0.0285,0.0186,0.0724,0.0000,0.0000,0.0000,20.0000,1.9477,2.1720,41.6104,30.5954,0.0098,0.000515,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.017162,0.008343,-0.003898,0.0024,0.0022,0.0014,-180.0000,-0.0000,0.0000
40,0.4000,-0.0380,-0.0291,0.0249,0.0540,0.0000,0.0000,0.0000,20.0000,1.5128,2.1477,47.7106,31.3691,0.0101,0.000552,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.012521,0.007316,-0.004309,0.0014,0.0019,0.0025,-180.0000,-0.0000,0.0000
41,0.4100,-0.0077,-0.0353,0.0293,0.0465,0.0000,0.0000,0.0000,20.0000,1.1236,2.1021,56.6649,32.5143,0.0103,0.000550,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.006893,0.007354,-0.004966,0.0014,0.0007,0.0044,-180.0000,-0.0000,0.0000
42,0.4200,0.0295,-0.0430,0.0345,0.0625,0.0000,0.0000,0.0000,20.0000,1.0009,2.0449,69.4256,34.1938,0.0104,0.000567,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.000049,0.008131,-0.005837,0.0002,-0.0004,0.0053,-180.0000,-0.0000,0.0000
43,0.4300,0.0611,-0.0545,0.0386,0.0905,0.0000,0.0000,0.0000,20.0000,1.3658,1.9975,71.6779,36.1937,0.0104,0.000599,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,0.006891,0.009690,-0.006720,-0.0015,-0.0007,0.0051,-180.0000,-0.0000,0.0000
44,0.4400,0.0780,-0.0625,0.0388,0.1073,0.0000,0.0000,0.0000,20.0000,1.8289,1.9755,57.7805,37.7634,0.0103,0.000602,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,0.012407,0.011337,-0.007211,-0.0023,-0.0026,0.0046,-180.0000,-0.0000,0.0000
45,0.4500,0.0813,-0.0621,0.0395,0.1096,0.0000,0.0000,0.0000,20.0000,2.1292,1.9757,34.6798,38.2292,0.0102,0.000551,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,0.015756,0.012179,-0.007535,-0.0015,-0.0031,0.0046,-180.0000,-0.0000,0.0000
46,0.4600,0.0660,-0.0585,0.0425,0.0979,0.0000,0.0000,0.0000,20.0000,2.1729,1.9853,5.6083,37.2343,0.0102,0.000604,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,0.016052,0.012265,-0.008003,-0.0019,-0.0024,0.0027,-180.0000,-0.0000,0.0000
47,0.4700,0.0288,-0.0517,0.0431,0.0732,0.0000,0.0000,0.0000,20.0000,1.8945,1.9880,36.6319,36.3479,0.0101,0.000678,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,0.012461,0.011605,-0.008304,-0.0011,-0.0003,0.0007,-180.0000,-0.0000,0.0000
48,0.4800,-0.0150,-0.0430,0.0428,0.0625,0.0000,0.0000,0.0000,20.0000,1.4658,1.9711,65.1856,37.1489,0.0102,0.000515,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,0.006065,0.010350,-0.008422,-0.0007,0.0002,0.0007,-180.0000,-0.0000,0.0000
49,0.4900,-0.0481,-0.0356,0.0423,0.0733,0.0000,0.0000,0.0000,20.0000,1.2279,1.9367,70.0755,38.8256,0.0104,0.000579,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.000790,0.008899,-0.008424,-0.0016,0.0019,0.0016,-180.0000,-0.0000,0.0000
50,0.5000,-0.0690,-0.0316,0.0393,0.0855,0.0000,0.0000,0.0000,20.0000,1.3003,1.8997,60.1082,40.2705,0.0106,0.000666,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.006666,0.007672,-0.008111,-0.0009,0.0033,0.0019,-180.0000,-0.0000,0.0000
51,0.5100,-0.0812,-0.0315,0.0383,0.0951,0.0000,0.0000,0.0000,20.0000,1.5277,1.8730,45.1599,40.9506,0.0109,0.000654,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.011118,0.006974,-0.007818,-0.0004,0.0029,0.0015,-180.0000,-0.0000,0.0000
52,0.5200,-0.0816,-0.0343,0.0482,0.1008,0.0000,0.0000,0.0000,20.0000,1.7508,1.8601,26.1806,40.6601,0.0113,0.000566,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.013603,0.006851,-0.008635,-0.0007,0.0020,0.0026,-180.0000,-0.0000,0.0000
53,0.5300,-0.0783,-0.0289,0.0627,0.1044,0.0000,0.0000,0.0000,20.0000,1.9052,1.8584,22.2641,39.7559,0.0117,0.000632,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.014615,0.006226,-0.010517,-0.0010,0.0027,0.0022,-180.0000,-0.0000,0.0000
54,0.5400,-0.0815,-0.0186,0.0738,0.1115,0.0000,0.0000,0.0000,20.0000,2.0557,1.8651,26.7738,38.9177,0.0122,0.000792,0.0330,0.1415,0.0437,-0.1852,0.0330,0.0053,-6.3819,-3.5830,-1.3251,-0.0000,-0.015470,0.004840,-0.012642,-0.0010,0.0013,0.0013,-180.0000,-0.0000,0.0000
55,0.5500,-0.0908,-0.0124,0.0836,0.1240,0.0000,0.0000,0.0000,20.0000,2.3414,1.8834,33.7780,38.4424,0.0127,0.000748,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.017437,0.003759,-0.015166,-0.0024,0.0002,-0.0002,-180.0000,-0.0000,0.0000
56,0.5600,-0.1012,-0.0071,0.0893,0.1351,0.0000,0.0000,0.0000,20.0000,2.6089,1.9160,30.6748,38.1004,0.0133,0.000521,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.019535,0.002619,-0.017093,-0.0029,0.0013,-0.0004,-180.0000,-0.0000,0.0000
57,0.5700,-0.1145,-0.0074,0.0869,0.1439,0.0000,0.0000,0.0000,20.0000,2.8414,1.9605,26.4921,37.5769,0.0139,0.000575,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.021989,0.002012,-0.017883,-0.0032,0.0023,-0.0018,-180.0000,-0.0000,0.0000
58,0.5800,-0.1257,-0.0212,0.0807,0.1508,0.0000,0.0000,0.0000,20.0000,3.0292,2.0141,26.4542,36.9661,0.0146,0.000616,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.024412,0.003051,-0.017673,-0.0030,0.0011,-0.0005,-180.0000,-0.0000,0.0000
59,0.5900,-0.1243,-0.0412,0.0771,0.1519,0.0000,0.0000,0.0000,20.0000,3.1298,2.0727,28.6266,36.4476,0.0154,0.000539,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.025565,0.005621,-0.017158,-0.0024,0.0010,0.0004,-180.0000,-0.0000,0.0000
60,0.6000,-0.1152,-0.0561,0.0765,0.1492,0.0000,0.0000,0.0000,20.0000,3.1484,2.1314,29.4701,36.0406,0.0162,0.000466,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.025239,0.008525,-0.016780,-0.0011,0.0011,0.0011,-180.0000,-0.0000,0.0000
61,0.6100,-0.1020,-0.0648,0.0769,0.1432,0.0000,0.0000,0.0000,20.0000,3.0932,2.1858,29.0609,35.6679,0.0169,0.000617,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.023698,0.010980,-0.016571,-0.0008,0.0005,0.0002,-180.0000,-0.0000,0.0000
62,0.6200,-0.0879,-0.0732,0.0803,0.1398,0.0000,0.0000,0.0000,20.0000,3.0195,2.2337,31.7698,35.3790,0.0177,0.000626,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.021389,0.013153,-0.016771,-0.0018,-0.0004,0.0005,-180.0000,-0.0000,0.0000
63,0.6300,-0.0805,-0.0776,0.0895,0.1433,0.0000,0.0000,0.0000,20.0000,3.0124,2.2767,28.0599,35.0784,0.0185,0.000566,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.019326,0.014772,-0.017769,-0.0008,0.0012,-0.0011,-180.0000,-0.0000,0.0000
64,0.6400,-0.0817,-0.0741,0.0989,0.1481,0.0000,0.0000,0.0000,20.0000,3.0603,2.3185,18.6899,34.4346,0.0193,0.000638,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.018262,0.015288,-0.019217,-0.0012,0.0008,-0.0024,-180.0000,-0.0000,0.0000
65,0.6500,-0.0841,-0.0721,0.1017,0.1504,0.0000,0.0000,0.0000,20.0000,3.1080,2.3606,11.1436,33.3610,0.0202,0.000578,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.017885,0.015345,-0.020264,-0.0015,0.0005,-0.0025,-180.0000,-0.0000,0.0000
66,0.6600,-0.0873,-0.0773,0.0947,0.1503,0.0000,0.0000,0.0000,20.0000,3.1280,2.4023,5.4545,31.9824,0.0211,0.000721,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.017962,0.015861,-0.020105,-0.0011,-0.0002,0.0002,-180.0000,-0.0000,0.0000
67,0.6700,-0.0841,-0.0795,0.0783,0.1398,0.0000,0.0000,0.0000,20.0000,3.0239,2.4393,18.6369,30.8857,0.0219,0.000716,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.017647,0.016339,-0.018332,-0.0003,-0.0018,0.0007,-180.0000,-0.0000,0.0000
68,0.6800,-0.0679,-0.0744,0.0629,0.1188,0.0000,0.0000,0.0000,20.0000,2.7510,2.4640,31.5500,30.5671,0.0227,0.000706,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.015818,0.016052,-0.015776,-0.0011,-0.0036,0.0018,-180.0000,-0.0000,0.0000
69,0.6900,-0.0549,-0.0696,0.0558,0.1048,0.0000,0.0000,0.0000,20.0000,2.4577,2.4717,32.5074,30.6475,0.0234,0.000604,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.013477,0.015390,-0.013621,-0.0016,-0.0027,0.0032,-180.0000,-0.0000,0.0000
70,0.7000,-0.0517,-0.0671,0.0565,0.1019,0.0000,0.0000,0.0000,20.0000,2.2649,2.4656,21.0469,30.4346,0.0241,0.000627,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.011835,0.014740,-0.012476,-0.0029,-0.0026,0.0039,-180.0000,-0.0000,0.0000
71,0.7100,-0.0483,-0.0685,0.0692,0.1087,0.0000,0.0000,0.0000,20.0000,2.2195,2.4533,14.3916,29.7351,0.0247,0.000545,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.010557,0.014486,-0.013088,-0.0042,-0.0020,0.0032,-180.0000,-0.0000,0.0000
72,0.7200,-0.0458,-0.0695,0.0908,0.1232,0.0000,0.0000,0.0000,20.0000,2.3277,2.4435,26.5415,29.2253,0.0254,0.000596,0.0760,0.2035,0.0835,-0.2871,0.0760,0.0003,-6.3788,-3.5885,-0.9944,0.0000,-0.009586,0.014418,-0.015557,-0.0054,-0.0003,0.0029,-180.0000,-0.0000,0.0000
