Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
21,0.2100,0.0446,0.1290,-0.0273,0.1391,0.0000,0.0000,0.0000,20.0000,2.8686,0.9540,21.5387,26.0197,0.0006,0.000497,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.008936,-0.026980,0.003890,0.0030,0.0030,-0.0059,-180.0000,-0.0000,0.0000
22,0.2200,0.0352,0.1362,-0.0365,0.1453,0.0000,0.0000,0.0000,20.0000,2.9959,1.0628,22.6960,25.8051,0.0008,0.000415,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.008453,-0.028156,0.005771,0.0037,0.0030,-0.0043,-180.0000,-0.0000,0.0000
23,0.2300,0.0222,0.1489,-0.0427,0.1565,0.0000,0.0000,0.0000,20.0000,3.1683,1.1739,29.5422,25.8223,0.0010,0.000430,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.006868,-0.030028,0.007417,0.0040,0.0031,-0.0036,-180.0000,-0.0000,0.0000
24,0.2400,0.0040,0.1536,-0.0414,0.1591,0.0000,0.0000,0.0000,20.0000,3.2778,1.2866,31.6897,26.0860,0.0012,0.000391,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.004151,-0.031467,0.008184,0.0029,0.0026,-0.0023,-180.0000,-0.0000,0.0000
25,0.2500,-0.0134,0.1534,-0.0380,0.1587,0.0000,0.0000,0.0000,20.0000,3.3238,1.3974,33.2971,26.4385,0.0014,0.000439,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.000900,-0.032184,0.008254,0.0019,0.0021,-0.0014,-180.0000,-0.0000,0.0000
26,0.2600,-0.0233,0.1523,-0.0364,0.1583,0.0000,0.0000,0.0000,20.0000,3.3456,1.5039,28.0048,26.6702,0.0017,0.000401,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,-0.001888,-0.032403,0.008111,0.0020,0.0008,-0.0008,-180.0000,-0.0000,0.0000
27,0.2700,-0.0216,0.1429,-0.0357,0.1489,0.0000,0.0000,0.0000,20.0000,3.2672,1.6031,16.2704,26.4209,0.0019,0.000458,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,-0.003247,-0.031523,0.007950,0.0020,0.0001,-0.0007,-180.0000,-0.0000,0.0000
28,0.2800,-0.0085,0.1299,-0.0384,0.1357,0.0000,0.0000,0.0000,20.0000,3.0875,1.6897,19.4501,25.9500,0.0022,0.000559,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,-0.002685,-0.029668,0.008116,0.0016,-0.0014,-0.0000,-180.0000,-0.0000,0.0000
29,0.2900,0.0077,0.1146,-0.0417,0.1222,0.0000,0.0000,0.0000,20.0000,2.8377,1.7597,32.7497,25.9582,0.0025,0.000517,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,-0.000753,-0.027056,0.008524,0.0021,-0.0015,-0.0014,-180.0000,-0.0000,0.0000
30,0.3000,0.0233,0.0960,-0.0387,0.1061,0.0000,0.0000,0.0000,20.0000,2.5221,1.8103,42.7235,26.6061,0.0028,0.000515,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.001884,-0.023696,0.008430,0.0040,-0.0021,-0.0020,-180.0000,-0.0000,0.0000
31,0.3100,0.0366,0.0782,-0.0279,0.0908,0.0000,0.0000,0.0000,20.0000,2.1804,1.8401,47.5053,27.6242,0.0030,0.000509,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.004661,-0.020016,0.007283,0.0041,-0.0018,-0.0030,-180.0000,-0.0000,0.0000
32,0.3200,0.0394,0.0675,-0.0144,0.0795,0.0000,0.0000,0.0000,20.0000,1.8821,1.8506,41.4434,28.5511,0.0032,0.000527,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.006465,-0.016870,0.005277,0.0041,-0.0019,-0.0044,-180.0000,-0.0000,0.0000
33,0.3300,0.0311,0.0618,-0.0029,0.0693,0.0000,0.0000,0.0000,20.0000,1.6248,1.8452,32.6176,29.0176,0.0033,0.000495,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.006623,-0.014527,0.003013,0.0034,-0.0016,-0.0043,-180.0000,-0.0000,0.0000
34,0.3400,0.0173,0.0618,0.0003,0.0641,0.0000,0.0000,0.0000,20.0000,1.4298,1.8278,24.4731,28.9916,0.0035,0.000591,-0.0166,-0.0080,0.0011,0.0068,-0.0166,-0.0001,-6.3731,-3.6122,-0.9928,0.0000,0.005313,-0.013196,0.001431,0.0031,-0.0009,-0.0034,-180.0000,-0.0000,0.0000
35,0.3500,0.0048,0.0706,-0.0057,0.0710,0.0000,0.0000,0.0000,20.0000,1.4243,1.8057,20.6024,28.6366,0.0037,0.000507,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,0.003350,-0.013789,0.001233,0.0026,0.0003,-0.0017,-180.0000,-0.0000,0.0000
36,0.3600,-0.0086,0.0663,-0.0141,0.0683,0.0000,0.0000,0.0000,20.0000,1.3825,1.7836,25.4237,28.3272,0.0038,0.000456,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,0.000919,-0.013653,0.001967,0.0006,0.0016,-0.0010,-180.0000,-0.0000,0.0000
37,0.3700,-0.0177,0.0395,-0.0208,0.0481,0.0000,0.0000,0.0000,20.0000,1.1374,1.7548,37.3189,28.4947,0.0040,0.000584,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.001339,-0.010880,0.003032,-0.0009,0.0005,-0.0013,-180.0000,-0.0000,0.0000
38,0.3800,-0.0169,0.0056,-0.0284,0.0335,0.0000,0.0000,0.0000,20.0000,0.7780,1.7109,52.6102,29.4007,0.0041,0.000708,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.002504,-0.005928,0.004372,-0.0001,0.0010,-0.0001,-180.0000,-0.0000,0.0000
39,0.3900,-0.0163,-0.0266,-0.0374,0.0487,0.0000,0.0000,0.0000,20.0000,0.6754,1.6568,62.1394,30.9395,0.0041,0.000696,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.003083,0.000039,0.006009,-0.0001,0.0014,-0.0003,-180.0000,-0.0000,0.0000
40,0.4000,-0.0191,-0.0509,-0.0449,0.0705,0.0000,0.0000,0.0000,20.0000,1.0260,1.6125,59.8820,32.5936,0.0040,0.000681,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.003671,0.005768,0.007650,0.0002,0.0011,-0.0011,-180.0000,-0.0000,0.0000
41,0.4100,-0.0213,-0.0562,-0.0513,0.0790,0.0000,0.0000,0.0000,20.0000,1.3837,1.5900,40.2723,33.5553,0.0039,0.000686,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.004217,0.009450,0.009186,0.0011,0.0011,-0.0016,-180.0000,-0.0000,0.0000
42,0.4200,-0.0256,-0.0405,-0.0557,0.0734,0.0000,0.0000,0.0000,20.0000,1.5217,1.5825,15.2085,33.2355,0.0038,0.000684,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.004932,0.009900,0.010451,0.0017,0.0023,-0.0020,-180.0000,-0.0000,0.0000
43,0.4300,-0.0368,-0.0083,-0.0531,0.0652,0.0000,0.0000,0.0000,20.0000,1.4408,1.5769,33.7927,32.7550,0.0038,0.000743,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.006447,0.006909,0.010876,0.0015,0.0030,-0.0027,-180.0000,-0.0000,0.0000
44,0.4400,-0.0494,0.0308,-0.0446,0.0733,0.0000,0.0000,0.0000,20.0000,1.3386,1.5666,59.8677,33.5292,0.0038,0.000596,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.008528,0.001333,0.010231,-0.0000,0.0021,-0.0039,-180.0000,-0.0000,0.0000
45,0.4500,-0.0589,0.0733,-0.0392,0.1019,0.0000,0.0000,0.0000,20.0000,1.5346,1.5595,76.8467,35.4451,0.0039,0.000764,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.010608,-0.006008,0.009321,0.0007,0.0015,-0.0043,-180.0000,-0.0000,0.0000
46,0.4600,-0.0675,0.1202,-0.0410,0.1439,0.0000,0.0000,0.0000,20.0000,2.1372,1.5747,89.6794,38.0754,0.0041,0.000602,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.012601,-0.014745,0.008974,0.0023,0.0016,-0.0045,-180.0000,-0.0000,0.0000
47,0.4700,-0.0775,0.1563,-0.0454,0.1802,0.0000,0.0000,0.0000,20.0000,2.8913,1.6263,86.5743,40.8287,0.0045,0.000355,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.014678,-0.023147,0.009205,0.0027,0.0020,-0.0044,-180.0000,-0.0000,0.0000
48,0.4800,-0.0809,0.1703,-0.0484,0.1947,0.0000,0.0000,0.0000,20.0000,3.4676,1.7118,61.8993,42.6664,0.0049,0.000361,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.016137,-0.029148,0.009613,0.0006,0.0004,-0.0061,-180.0000,-0.0000,0.0000
49,0.4900,-0.0725,0.1694,-0.0448,0.1896,0.0000,0.0000,0.0000,20.0000,3.7308,1.8156,31.7074,42.8939,0.0054,0.000364,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.016067,-0.032315,0.009463,0.0014,-0.0002,-0.0053,-180.0000,-0.0000,0.0000
50,0.5000,-0.0565,0.1582,-0.0336,0.1714,0.0000,0.0000,0.0000,20.0000,3.6836,1.9197,21.4675,41.9969,0.0059,0.000584,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.014399,-0.032888,0.008238,0.0010,-0.0004,-0.0044,-180.0000,-0.0000,0.0000
51,0.5100,-0.0349,0.1399,-0.0206,0.1456,0.0000,0.0000,0.0000,20.0000,3.3858,2.0085,40.2285,41.3837,0.0064,0.000386,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.011282,-0.031305,0.006248,-0.0001,0.0002,-0.0037,-180.0000,-0.0000,0.0000
52,0.5200,-0.0132,0.1269,-0.0120,0.1281,0.0000,0.0000,0.0000,20.0000,3.0287,2.0744,49.2183,41.5674,0.0069,0.000350,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.007372,-0.029064,0.004271,-0.0001,0.0006,-0.0039,-180.0000,-0.0000,0.0000
53,0.5300,0.0029,0.1200,-0.0131,0.1208,0.0000,0.0000,0.0000,20.0000,2.7515,2.1193,43.8830,41.8415,0.0074,0.000365,-0.0816,-0.0260,0.0026,0.0234,-0.0816,-0.0044,-6.3805,-3.6173,-0.9936,-0.0000,-0.003583,-0.027083,0.003279,0.0017,0.0021,-0.0028,-180.0000,-0.0000,0.0000
54,0.5400,0.0116,0.1165,-0.0243,0.1196,0.0000,0.0000,0.0000,20.0000,2.6533,2.1514,31.4299,41.6113,0.0078,0.000336,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.000679,-0.026206,0.004098,0.0021,0.0030,-0.0038,-180.0000,-0.0000,0.0000
55,0.5500,0.0081,0.1110,-0.0353,0.1167,0.0000,0.0000,0.0000,20.0000,2.5746,2.1768,22.7294,40.8119,0.0083,0.000359,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,0.000586,-0.025114,0.005639,0.0011,0.0029,-0.0035,-180.0000,-0.0000,0.0000
56,0.5600,-0.0037,0.1124,-0.0426,0.1202,0.0000,0.0000,0.0000,20.0000,2.5637,2.1984,17.2883,39.6676,0.0088,0.000501,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,0.000099,-0.024600,0.007216,0.0010,0.0015,-0.0024,-180.0000,-0.0000,0.0000
57,0.5700,-0.0110,0.1144,-0.0491,0.1250,0.0000,0.0000,0.0000,20.0000,2.5997,2.2195,18.0629,38.4579,0.0092,0.000414,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.000895,-0.024475,0.008719,-0.0003,-0.0002,-0.0021,-180.0000,-0.0000,0.0000
58,0.5800,-0.0127,0.1120,-0.0468,0.1221,0.0000,0.0000,0.0000,20.0000,2.5896,2.2401,9.9575,37.1130,0.0098,0.000335,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.001620,-0.024115,0.009299,-0.0003,-0.0021,-0.0028,-180.0000,-0.0000,0.0000
59,0.5900,-0.0150,0.1104,-0.0358,0.1170,0.0000,0.0000,0.0000,20.0000,2.5287,2.2577,10.8916,35.6450,0.0103,0.000374,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.002245,-0.023708,0.008505,-0.0017,-0.0022,-0.0017,-180.0000,-0.0000,0.0000
60,0.6000,-0.0141,0.1028,-0.0281,0.1075,0.0000,0.0000,0.0000,20.0000,2.3942,2.2689,16.2550,34.4308,0.0107,0.000303,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.002497,-0.022672,0.007277,-0.0017,-0.0019,-0.0019,-180.0000,-0.0000,0.0000
61,0.6100,-0.0093,0.0843,-0.0243,0.0882,0.0000,0.0000,0.0000,20.0000,2.1242,2.2683,27.1601,33.7310,0.0112,0.000336,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.002149,-0.020201,0.006204,-0.0021,-0.0015,-0.0030,-180.0000,-0.0000,0.0000
62,0.6200,-0.0118,0.0612,-0.0239,0.0668,0.0000,0.0000,0.0000,20.0000,1.7540,2.2502,37.6755,33.6587,0.0116,0.000477,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.002201,-0.016490,0.005557,-0.0019,-0.0012,-0.0022,-180.0000,-0.0000,0.0000
63,0.6300,-0.0277,0.0369,-0.0281,0.0540,0.0000,0.0000,0.0000,20.0000,1.3766,2.2126,47.9346,34.1618,0.0119,0.000444,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.003815,-0.011977,0.005613,-0.0029,-0.0006,-0.0019,-180.0000,-0.0000,0.0000
64,0.6400,-0.0449,0.0091,-0.0320,0.0559,0.0000,0.0000,0.0000,20.0000,1.1049,2.1591,59.1562,35.2281,0.0120,0.000428,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.006418,-0.006680,0.006021,-0.0029,-0.0009,-0.0030,-180.0000,-0.0000,0.0000
65,0.6500,-0.0466,-0.0076,-0.0341,0.0582,0.0000,0.0000,0.0000,20.0000,1.0491,2.0996,49.0434,36.2662,0.0122,0.000554,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.008020,-0.002064,0.006440,-0.0018,-0.0007,-0.0029,-180.0000,-0.0000,0.0000
66,0.6600,-0.0351,-0.0166,-0.0359,0.0528,0.0000,0.0000,0.0000,20.0000,1.0418,2.0416,34.9016,36.5801,0.0122,0.000529,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.007735,0.001391,0.006839,-0.0017,0.0003,-0.0024,-180.0000,-0.0000,0.0000
67,0.6700,-0.0197,-0.0249,-0.0354,0.0475,0.0000,0.0000,0.0000,20.0000,1.0117,1.9858,32.2656,36.4153,0.0122,0.000475,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.006028,0.004125,0.007000,-0.0012,0.0013,-0.0042,-180.0000,-0.0000,0.0000
68,0.6800,0.0013,-0.0265,-0.0345,0.0435,0.0000,0.0000,0.0000,20.0000,0.9545,1.9306,34.8396,36.2578,0.0121,0.000395,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,-0.002967,0.005789,0.006986,0.0005,0.0014,-0.0051,-180.0000,-0.0000,0.0000
69,0.6900,0.0201,-0.0186,-0.0353,0.0447,0.0000,0.0000,0.0000,20.0000,0.9217,1.8760,35.7866,36.2058,0.0120,0.000397,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,0.000609,0.005914,0.007043,0.0014,0.0019,-0.0056,-180.0000,-0.0000,0.0000
70,0.7000,0.0218,-0.0115,-0.0347,0.0426,0.0000,0.0000,0.0000,20.0000,0.9179,1.8234,22.4168,35.8150,0.0120,0.000397,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,0.002751,0.005256,0.007004,-0.0006,0.0014,-0.0061,-180.0000,-0.0000,0.0000
71,0.7100,0.0129,-0.0055,-0.0292,0.0324,0.0000,0.0000,0.0000,20.0000,0.8290,1.7712,11.7762,34.7854,0.0119,0.000399,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,0.003043,0.004278,0.006415,0.0001,0.0004,-0.0058,-180.0000,-0.0000,0.0000
72,0.7200,0.0072,0.0059,-0.0214,0.0233,0.0000,0.0000,0.0000,20.0000,0.6455,1.7143,20.6457,33.7636,0.0119,0.000452,-0.1679,-0.0898,0.0185,0.0713,-0.1679,0.0017,-6.3809,-3.6265,-0.9937,0.0000,0.002631,0.002595,0.005292,0.0001,0.0001,-0.0041,-180.0000,-0.0000,0.0000
