Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
0,0.0000,-0.0259,0.0128,-0.0141,0.0321,0.0000,0.0000,0.0000,20.0000,0.4399,0.0489,24.9681,2.2108,0.0000,0.000787,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.003291,-0.001088,0.002709,0.0027,0.0035,-0.0021,180.0000,0.0000,0.0000
1,0.0100,-0.0437,0.0217,-0.0237,0.0542,0.0000,0.0000,0.0000,20.0000,0.7788,0.0797,35.3074,3.7470,0.0000,0.000803,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.006178,-0.002772,0.003848,0.0006,0.0018,-0.0020,180.0000,0.0000,0.0000
2,0.0200,-0.0463,0.0251,-0.0371,0.0644,0.0000,0.0000,0.0000,20.0000,1.0693,0.1261,29.7229,5.3295,0.0000,0.000794,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.008018,-0.004040,0.005808,0.0004,0.0002,-0.0002,180.0000,0.0000,0.0000
3,0.0300,-0.0397,0.0329,-0.0536,0.0744,0.0000,0.0000,0.0000,20.0000,1.3157,0.1848,31.2044,6.7121,0.0000,0.000758,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.008356,-0.005515,0.008536,0.0007,0.0002,-0.0009,180.0000,0.0000,0.0000
4,0.0400,-0.0294,0.0433,-0.0712,0.0884,0.0000,0.0000,0.0000,20.0000,1.5786,0.2542,38.3211,8.2551,0.0000,0.000786,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.007496,-0.007354,0.011787,-0.0001,-0.0003,-0.0007,180.0000,0.0000,0.0000
5,0.0500,-0.0139,0.0457,-0.0853,0.0978,0.0000,0.0000,0.0000,20.0000,1.8108,0.3335,39.8240,9.9503,0.0001,0.000740,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.005456,-0.008600,0.014972,-0.0008,-0.0007,-0.0014,180.0000,0.0000,0.0000
6,0.0600,0.0060,0.0419,-0.0936,0.1027,0.0000,0.0000,0.0000,20.0000,1.9791,0.4194,40.4749,11.6115,0.0001,0.000795,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.002330,-0.008893,0.017526,-0.0027,-0.0009,0.0008,180.0000,0.0000,0.0000
7,0.0700,0.0201,0.0384,-0.0912,0.1010,0.0000,0.0000,0.0000,20.0000,2.0603,0.5074,33.4966,13.0073,0.0001,0.000724,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.000812,-0.008679,0.018668,-0.0033,0.0000,0.0005,180.0000,0.0000,0.0000
8,0.0800,0.0314,0.0281,-0.0820,0.0922,0.0000,0.0000,0.0000,20.0000,2.0158,0.5916,31.1112,14.0687,0.0002,0.000829,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.003679,-0.007519,0.018337,-0.0043,-0.0007,0.0016,180.0000,0.0000,0.0000
9,0.0900,0.0448,0.0126,-0.0720,0.0857,0.0000,0.0000,0.0000,20.0000,1.9100,0.6670,38.5457,15.2107,0.0002,0.000768,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.006596,-0.005314,0.017119,-0.0045,-0.0001,0.0019,180.0000,0.0000,0.0000
10,0.1000,0.0510,0.0004,-0.0618,0.0801,0.0000,0.0000,0.0000,20.0000,1.7966,0.7323,37.3044,16.4602,0.0002,0.000861,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.008815,-0.002862,0.015391,-0.0052,-0.0003,0.0020,180.0000,0.0000,0.0000
11,0.1100,0.0439,-0.0126,-0.0580,0.0738,0.0000,0.0000,0.0000,20.0000,1.6835,0.7877,30.3676,17.4160,0.0003,0.000823,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.009314,-0.000198,0.014022,-0.0049,0.0001,0.0019,180.0000,0.0000,0.0000
12,0.1200,0.0250,-0.0268,-0.0636,0.0734,0.0000,0.0000,0.0000,20.0000,1.6021,0.8348,33.2914,18.2088,0.0003,0.000822,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.007683,0.002695,0.013798,-0.0048,-0.0002,0.0012,180.0000,0.0000,0.0000
13,0.1300,0.0005,-0.0346,-0.0714,0.0793,0.0000,0.0000,0.0000,20.0000,1.5890,0.8766,41.7022,19.2698,0.0004,0.000759,219.0535,12.1854,-75.9173,63.7319,219.0535,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,0.004311,0.005066,0.014431,-0.0040,-0.0005,0.0002,180.0000,0.0000,0.0000
14,0.1400,-0.0266,-0.0330,-0.0810,0.0914,0.0000,0.0000,0.0000,20.0000,1.6974,0.9188,49.3573,20.7143,0.0004,0.000776,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.000299,0.006166,0.015812,-0.0032,-0.0009,-0.0010,180.0000,0.0000,0.0000
15,0.1500,-0.0527,-0.0279,-0.0923,0.1099,0.0000,0.0000,0.0000,20.0000,1.9521,0.9686,54.8648,22.4414,0.0005,0.003310,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.005460,0.006249,0.017669,-0.0028,-0.0017,-0.0024,180.0000,0.0000,0.0000
16,0.1600,-0.0736,-0.0138,-0.0984,0.1236,0.0000,0.0000,0.0000,20.0000,2.2427,1.0307,53.5566,24.1890,0.0006,0.000727,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.010385,0.004880,0.019270,-0.0010,-0.0016,-0.0049,180.0000,0.0000,0.0000
17,0.1700,-0.0898,0.0060,-0.1023,0.1362,0.0000,0.0000,0.0000,20.0000,2.5327,1.1053,52.7251,25.7815,0.0007,0.000790,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.014710,0.002130,0.020507,-0.0000,-0.0009,-0.0056,180.0000,0.0000,0.0000
18,0.1800,-0.0950,0.0199,-0.1030,0.1415,0.0000,0.0000,0.0000,20.0000,2.7572,1.1900,41.5771,26.9570,0.0008,0.000823,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.017589,-0.000784,0.021219,0.0000,-0.0014,-0.0058,180.0000,0.0000,0.0000
19,0.1900,-0.0901,0.0324,-0.0925,0.1332,0.0000,0.0000,0.0000,20.0000,2.7977,1.2774,31.3031,27.4787,0.0010,0.000767,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.018658,-0.003643,0.020525,0.0005,-0.0015,-0.0068,180.0000,0.0000,0.0000
20,0.2000,-0.0866,0.0449,-0.0762,0.1238,0.0000,0.0000,0.0000,20.0000,2.7177,1.3588,35.0175,27.7912,0.0011,0.000789,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.018861,-0.006468,0.018466,0.0010,-0.0015,-0.0066,180.0000,0.0000,0.0000
21,0.2100,-0.0846,0.0525,-0.0631,0.1179,0.0000,0.0000,0.0000,20.0000,2.6146,1.4307,33.9136,28.1584,0.0013,0.000745,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.018740,-0.008775,0.015983,0.0002,-0.0012,-0.0052,180.0000,0.0000,0.0000
22,0.2200,-0.0797,0.0636,-0.0557,0.1162,0.0000,0.0000,0.0000,20.0000,2.5393,1.4938,32.4798,28.4355,0.0014,0.000741,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.018138,-0.011143,0.013843,0.0009,-0.0014,-0.0043,180.0000,0.0000,0.0000
23,0.2300,-0.0769,0.0848,-0.0591,0.1288,0.0000,0.0000,0.0000,20.0000,2.6189,1.5535,35.7240,28.7472,0.0016,0.000757,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.017493,-0.014547,0.012972,0.0021,-0.0007,-0.0034,180.0000,0.0000,0.0000
24,0.2400,-0.0765,0.0984,-0.0741,0.1450,0.0000,0.0000,0.0000,20.0000,2.8311,1.6179,33.9627,29.0825,0.0017,0.000770,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.017058,-0.017766,0.013961,0.0010,-0.0008,-0.0010,180.0000,0.0000,0.0000
25,0.2500,-0.0757,0.0938,-0.0905,0.1507,0.0000,0.0000,0.0000,20.0000,3.0028,1.6894,25.3526,29.1142,0.0020,0.000871,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.016705,-0.019046,0.016121,-0.0003,0.0000,-0.0006,180.0000,0.0000,0.0000
26,0.2600,-0.0793,0.0776,-0.0978,0.1480,0.0000,0.0000,0.0000,20.0000,3.0591,1.7632,21.1993,28.7930,0.0022,0.000774,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.016842,-0.018100,0.018014,-0.0003,0.0003,-0.0006,180.0000,0.0000,0.0000
27,0.2700,-0.0822,0.0558,-0.0972,0.1390,0.0000,0.0000,0.0000,20.0000,2.9838,1.8324,29.1740,28.5946,0.0025,0.000730,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.017172,-0.015360,0.018960,-0.0017,0.0003,0.0001,180.0000,0.0000,0.0000
28,0.2800,-0.0879,0.0375,-0.0932,0.1335,0.0000,0.0000,0.0000,20.0000,2.8746,1.8927,34.5320,28.7739,0.0028,0.000769,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.017889,-0.011984,0.019044,-0.0029,0.0008,0.0001,180.0000,0.0000,0.0000
29,0.2900,-0.0976,0.0274,-0.0825,0.1307,0.0000,0.0000,0.0000,20.0000,2.7839,1.9442,33.6525,29.0664,0.0031,0.000764,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.019214,-0.009077,0.017984,-0.0030,-0.0003,-0.0011,180.0000,0.0000,0.0000
30,0.3000,-0.0915,0.0316,-0.0677,0.1182,0.0000,0.0000,0.0000,20.0000,2.6211,1.9859,24.1674,29.0578,0.0033,0.000794,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.019302,-0.007881,0.015886,-0.0015,-0.0011,-0.0010,180.0000,0.0000,0.0000
31,0.3100,-0.0704,0.0512,-0.0551,0.1031,0.0000,0.0000,0.0000,20.0000,2.3673,2.0139,34.7138,29.0789,0.0036,0.000654,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.017205,-0.009162,0.013434,0.0002,-0.0011,-0.0014,180.0000,0.0000,0.0000
32,0.3200,-0.0550,0.0635,-0.0358,0.0913,0.0000,0.0000,0.0000,20.0000,2.0846,2.0256,47.0782,29.7289,0.0038,0.000778,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.014469,-0.011082,0.010119,0.0024,0.0009,-0.0014,180.0000,0.0000,0.0000
33,0.3300,-0.0475,0.0589,-0.0048,0.0758,0.0000,0.0000,0.0000,20.0000,1.7633,2.0200,54.8879,30.8981,0.0040,0.001022,219.0543,12.1877,-75.9287,63.7410,219.0543,-0.0000,-17.0423,-11.1371,-0.9857,-0.0000,-0.012175,-0.011662,0.005166,0.0019,0.0013,-0.0013,180.0000,0.0000,0.0000
34,0.3400,-0.0442,0.0457,0.0258,0.0686,0.0000,0.0000,0.0000,20.0000,1.5254,1.9993,55.4881,32.2342,0.0041,0.000663,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.010793,-0.010779,-0.000135,0.0022,0.0029,-0.0005,180.0000,-0.0000,-0.0000
35,0.3500,-0.0489,0.0171,0.0491,0.0714,0.0000,0.0000,0.0000,20.0000,1.3924,1.9696,62.5215,33.7068,0.0042,0.000822,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.010481,-0.007412,-0.005394,0.0003,0.0020,0.0006,180.0000,-0.0000,-0.0000
36,0.3600,-0.0548,-0.0232,0.0660,0.0888,0.0000,0.0000,0.0000,20.0000,1.4833,1.9403,74.8178,35.6300,0.0041,0.000886,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.010873,-0.001510,-0.009976,-0.0034,0.0015,0.0007,180.0000,-0.0000,-0.0000
37,0.3700,-0.0550,-0.0520,0.0787,0.1092,0.0000,0.0000,0.0000,20.0000,1.8274,1.9246,72.2702,37.7156,0.0041,0.000659,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.011089,0.004641,-0.013763,-0.0040,0.0003,0.0013,180.0000,-0.0000,-0.0000
38,0.3800,-0.0517,-0.0586,0.0833,0.1142,0.0000,0.0000,0.0000,20.0000,2.1419,1.9279,47.7412,38.9417,0.0039,0.000819,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.010862,0.008685,-0.016291,-0.0029,0.0000,0.0017,180.0000,-0.0000,-0.0000
39,0.3900,-0.0460,-0.0521,0.0780,0.1045,0.0000,0.0000,0.0000,20.0000,2.2390,1.9424,19.1771,38.6402,0.0038,0.001315,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.010145,0.010257,-0.017122,-0.0025,-0.0008,0.0009,180.0000,-0.0000,-0.0000
40,0.4000,-0.0387,-0.0339,0.0649,0.0828,0.0000,0.0000,0.0000,20.0000,2.0757,1.9542,17.4356,37.5216,0.0037,0.000706,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.008995,0.009289,-0.016238,-0.0017,0.0004,0.0012,180.0000,-0.0000,-0.0000
41,0.4100,-0.0299,-0.0025,0.0462,0.0551,0.0000,0.0000,0.0000,20.0000,1.6692,1.9497,46.6570,37.2205,0.0036,0.000783,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.007460,0.005588,-0.013847,-0.0004,0.0010,-0.0003,180.0000,-0.0000,-0.0000
42,0.4200,-0.0225,0.0212,0.0209,0.0373,0.0000,0.0000,0.0000,20.0000,1.1622,1.9203,60.9529,38.1327,0.0036,0.001222,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.005857,0.001167,-0.009970,-0.0007,0.0018,-0.0001,180.0000,-0.0000,-0.0000
43,0.4300,-0.0113,0.0242,-0.0058,0.0274,0.0000,0.0000,0.0000,20.0000,0.6609,1.8648,59.1378,39.3381,0.0036,0.000684,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.003845,-0.001584,-0.005137,-0.0005,0.0011,0.0009,180.0000,-0.0000,-0.0000
44,0.4400,0.0051,0.0111,-0.0230,0.0260,0.0000,0.0000,0.0000,20.0000,0.2213,1.7865,52.0312,40.2318,0.0036,0.000775,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.001084,-0.001786,-0.000731,-0.0007,0.0007,0.0027,180.0000,-0.0000,-0.0000
45,0.4500,0.0263,-0.0092,-0.0282,0.0396,0.0000,0.0000,0.0000,20.0000,0.3399,1.7037,50.7400,40.8453,0.0036,0.000655,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.002562,0.000134,0.002229,-0.0002,-0.0009,0.0037,180.0000,-0.0000,-0.0000
46,0.4600,0.0472,-0.0268,-0.0228,0.0588,0.0000,0.0000,0.0000,20.0000,0.8009,1.6413,50.9583,41.3956,0.0036,0.000687,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.006667,0.002952,0.003313,0.0004,-0.0023,0.0031,180.0000,-0.0000,-0.0000
47,0.4700,0.0592,-0.0349,-0.0113,0.0697,0.0000,0.0000,0.0000,20.0000,1.1764,1.6054,42.2665,41.6826,0.0035,0.000856,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.010124,0.005320,0.002756,0.0001,-0.0037,0.0020,180.0000,-0.0000,-0.0000
48,0.4800,0.0581,-0.0275,0.0012,0.0643,0.0000,0.0000,0.0000,20.0000,1.3326,1.5861,24.2563,41.2194,0.0034,0.000772,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.011900,0.005878,0.001201,0.0002,-0.0026,0.0012,180.0000,-0.0000,-0.0000
49,0.4900,0.0387,-0.0023,0.0114,0.0404,0.0000,0.0000,0.0000,20.0000,1.1539,1.5673,30.7519,40.4649,0.0033,0.000666,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.010923,0.003654,-0.000686,0.0013,-0.0022,-0.0005,180.0000,-0.0000,-0.0000
50,0.5000,0.0079,0.0298,0.0168,0.0352,0.0000,0.0000,0.0000,20.0000,0.7669,1.5339,59.6706,40.7260,0.0032,0.000865,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.007282,-0.000800,-0.002268,-0.0002,-0.0021,-0.0013,180.0000,-0.0000,-0.0000
51,0.5100,-0.0175,0.0544,0.0128,0.0586,0.0000,0.0000,0.0000,20.0000,0.6897,1.4896,67.3000,41.9779,0.0032,0.000815,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,0.002713,-0.005719,-0.002739,-0.0004,-0.0020,0.0009,180.0000,-0.0000,-0.0000
52,0.5200,-0.0360,0.0653,0.0002,0.0746,0.0000,0.0000,0.0000,20.0000,0.9816,1.4536,58.8358,43.1381,0.0032,0.000689,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.001668,-0.009517,-0.001735,-0.0002,-0.0004,0.0000,180.0000,-0.0000,-0.0000
53,0.5300,-0.0496,0.0598,-0.0178,0.0797,0.0000,0.0000,0.0000,20.0000,1.2332,1.4346,47.1226,43.6794,0.0033,0.000814,219.0522,12.2032,-75.9920,63.7888,219.0522,-0.0002,-17.0718,-17.9163,-0.9882,-0.0000,-0.005446,-0.011047,0.000629,-0.0015,-0.0007,-0.0001,180.0000,-0.0000,-0.0000
54,0.5400,-0.0532,0.0416,-0.0396,0.0783,0.0000,0.0000,0.0000,20.0000,1.3910,1.4278,47.8647,43.8892,0.0035,0.000691,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.008375,-0.010230,0.004326,-0.0016,-0.0011,-0.0002,180.0000,-0.0000,0.0000
55,0.5500,-0.0540,0.0305,-0.0588,0.0855,0.0000,0.0000,0.0000,20.0000,1.5637,1.4306,45.8119,44.0514,0.0036,0.001981,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.010060,-0.008646,0.008280,0.0001,-0.0003,-0.0013,180.0000,-0.0000,0.0000
56,0.5600,-0.0584,0.0282,-0.0737,0.0982,0.0000,0.0000,0.0000,20.0000,1.8146,1.4448,40.6361,44.0059,0.0039,0.000793,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.011407,-0.007516,0.011944,-0.0009,-0.0005,-0.0025,180.0000,-0.0000,0.0000
57,0.5700,-0.0625,0.0278,-0.0832,0.1077,0.0000,0.0000,0.0000,20.0000,2.0635,1.4720,32.2757,43.5906,0.0041,0.000755,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.012545,-0.006840,0.014888,-0.0020,-0.0015,-0.0013,180.0000,-0.0000,0.0000
58,0.5800,-0.0687,0.0303,-0.0841,0.1128,0.0000,0.0000,0.0000,20.0000,2.2570,1.5098,20.9058,42.6555,0.0044,0.000746,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.013768,-0.006709,0.016578,-0.0026,-0.0008,-0.0022,180.0000,-0.0000,0.0000
59,0.5900,-0.0825,0.0290,-0.0799,0.1184,0.0000,0.0000,0.0000,20.0000,2.4134,1.5552,20.9337,41.4598,0.0047,0.000864,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.015794,-0.006487,0.017055,-0.0030,0.0008,-0.0029,180.0000,-0.0000,0.0000
60,0.6000,-0.1010,0.0141,-0.0730,0.1254,0.0000,0.0000,0.0000,20.0000,2.5493,1.6062,33.8526,40.6861,0.0051,0.000770,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.018728,-0.004860,0.016599,-0.0034,0.0010,-0.0028,180.0000,-0.0000,0.0000
61,0.6100,-0.1177,-0.0070,-0.0616,0.1331,0.0000,0.0000,0.0000,20.0000,2.6780,1.6616,46.6171,40.6612,0.0054,0.000777,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.021987,-0.001846,0.015176,-0.0025,0.0018,-0.0031,180.0000,-0.0000,0.0000
62,0.6200,-0.1266,-0.0232,-0.0497,0.1380,0.0000,0.0000,0.0000,20.0000,2.7969,1.7208,46.7851,40.9935,0.0058,0.001892,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.024632,0.001451,0.013169,-0.0004,0.0019,-0.0043,180.0000,-0.0000,0.0000
63,0.6300,-0.1206,-0.0289,-0.0406,0.1305,0.0000,0.0000,0.0000,20.0000,2.8037,1.7802,32.4785,40.9186,0.0062,0.000791,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.025448,0.003837,0.011124,0.0015,0.0007,-0.0046,180.0000,-0.0000,0.0000
64,0.6400,-0.0993,-0.0143,-0.0303,0.1048,0.0000,0.0000,0.0000,20.0000,2.5610,1.8298,27.9061,40.3285,0.0065,0.000746,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.023714,0.003684,0.008943,0.0013,0.0002,-0.0044,180.0000,-0.0000,0.0000
65,0.6500,-0.0763,0.0143,-0.0160,0.0792,0.0000,0.0000,0.0000,20.0000,2.1364,1.8583,51.6985,40.2996,0.0068,0.000737,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.020405,0.000732,0.006285,-0.0005,0.0004,-0.0048,180.0000,-0.0000,0.0000
66,0.6600,-0.0583,0.0429,0.0018,0.0724,0.0000,0.0000,0.0000,20.0000,1.7423,1.8628,66.4922,41.3335,0.0070,0.000730,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.016743,-0.003757,0.003021,-0.0019,0.0003,-0.0048,180.0000,-0.0000,0.0000
67,0.6700,-0.0434,0.0607,0.0178,0.0767,0.0000,0.0000,0.0000,20.0000,1.5442,1.8507,65.0323,42.6773,0.0072,0.000710,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.013196,-0.008012,-0.000385,-0.0040,-0.0010,-0.0026,180.0000,-0.0000,0.0000
68,0.6800,-0.0350,0.0638,0.0280,0.0780,0.0000,0.0000,0.0000,20.0000,1.5229,1.8333,48.4521,43.4510,0.0074,0.000698,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.010366,-0.010661,-0.003292,-0.0058,-0.0018,-0.0020,180.0000,-0.0000,0.0000
69,0.6900,-0.0315,0.0562,0.0321,0.0719,0.0000,0.0000,0.0000,20.0000,1.5085,1.8158,28.6924,43.1826,0.0075,0.001456,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.008426,-0.011337,-0.005295,-0.0058,-0.0028,-0.0020,180.0000,-0.0000,0.0000
70,0.7000,-0.0271,0.0417,0.0261,0.0561,0.0000,0.0000,0.0000,20.0000,1.3640,1.7949,19.4374,42.1310,0.0076,0.000753,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.006898,-0.010243,-0.005792,-0.0047,-0.0044,-0.0014,180.0000,-0.0000,0.0000
71,0.7100,-0.0273,0.0304,0.0091,0.0418,0.0000,0.0000,0.0000,20.0000,1.1302,1.7648,24.1786,41.0131,0.0076,0.000772,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.006062,-0.008482,-0.004362,-0.0044,-0.0038,-0.0012,180.0000,-0.0000,0.0000
72,0.7200,-0.0285,0.0345,-0.0079,0.0454,0.0000,0.0000,0.0000,20.0000,0.9927,1.7261,25.9254,40.1351,0.0077,0.000686,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.005712,-0.007903,-0.001859,-0.0033,-0.0030,-0.0011,180.0000,-0.0000,0.0000
73,0.7300,-0.0250,0.0425,-0.0163,0.0519,0.0000,0.0000,0.0000,20.0000,0.9834,1.6855,23.3798,39.2834,0.0079,0.000681,219.0429,12.2462,-76.0671,63.8209,219.0429,0.0005,-17.0916,-16.2455,-0.9879,-0.0000,-0.005151,-0.008369,0.000362,-0.0027,-0.0016,-0.0010,180.0000,-0.0000,0.0000
