Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
27,0.2700,-0.0168,-0.0203,-0.0365,0.0450,0.0000,0.0000,0.0000,20.0000,0.9899,1.6860,45.8811,36.5177,0.0016,0.000805,358.7993,-60.5894,-23.2253,83.8147,358.7993,-0.0000,0.6290,-11.2446,-0.9926,5.3575,0.002313,0.004823,0.008330,-0.0033,0.0009,-0.0010,-180.0000,-0.0000,-0.0000
28,0.2800,-0.0521,-0.0294,-0.0333,0.0685,0.0000,0.0000,0.0000,20.0000,0.9895,1.6477,60.1755,37.4259,0.0017,0.000901,358.7993,-60.5894,-23.2253,83.8147,358.7993,-0.0000,0.6290,-11.2446,-0.9926,5.3575,-0.003657,0.005122,0.007635,-0.0038,0.0018,0.0000,-180.0000,-0.0000,-0.0000
29,0.2900,-0.0754,-0.0461,-0.0289,0.0930,0.0000,0.0000,0.0000,20.0000,1.3436,1.6212,59.7338,38.6652,0.0018,0.000916,358.7993,-60.5894,-23.2253,83.8147,358.7993,-0.0000,0.6290,-11.2446,-0.9926,5.3575,-0.009281,0.006949,0.006790,-0.0035,0.0015,-0.0010,-180.0000,-0.0000,-0.0000
30,0.3000,-0.0823,-0.0609,-0.0188,0.1041,0.0000,0.0000,0.0000,20.0000,1.6957,1.6156,47.5782,39.4898,0.0020,0.001443,358.7993,-60.5894,-23.2253,83.8147,358.7993,-0.0000,0.6290,-11.2446,-0.9926,5.3575,-0.013063,0.009422,0.005302,-0.0026,0.0005,-0.0008,-180.0000,-0.0000,-0.0000
31,0.3100,-0.0726,-0.0750,-0.0054,0.1045,0.0000,0.0000,0.0000,20.0000,1.8934,1.6255,36.7956,39.6382,0.0021,0.000782,358.7993,-60.5894,-23.2253,83.8147,358.7993,-0.0000,0.6290,-11.2446,-0.9926,5.3575,-0.014155,0.012181,0.003125,-0.0020,-0.0009,0.0007,-180.0000,-0.0000,-0.0000
32,0.3200,-0.0568,-0.0963,0.0044,0.1119,0.0000,0.0000,0.0000,20.0000,2.0590,1.6448,43.5698,39.6681,0.0023,0.000762,358.7993,-60.5894,-23.2253,83.8147,358.7993,-0.0000,0.6290,-11.2446,-0.9926,5.3575,-0.013153,0.015814,0.000939,-0.0032,-0.0002,0.0005,-180.0000,-0.0000,-0.0000
33,0.3300,-0.0512,-0.1171,0.0076,0.1280,0.0000,0.0000,0.0000,20.0000,2.3713,1.6761,47.1985,39.9825,0.0025,0.000778,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.012299,0.020271,-0.000358,-0.0032,-0.0001,0.0001,-180.0000,-0.0000,-0.0000
34,0.3400,-0.0635,-0.1309,0.0037,0.1456,0.0000,0.0000,0.0000,20.0000,2.7388,1.7245,38.9064,40.1514,0.0028,0.000753,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.013032,0.024079,-0.000678,-0.0035,0.0008,0.0001,-180.0000,-0.0000,-0.0000
35,0.3500,-0.0810,-0.1402,-0.0033,0.1619,0.0000,0.0000,0.0000,20.0000,3.1018,1.7903,37.0029,40.0306,0.0031,0.000742,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.015157,0.027062,-0.000154,-0.0042,0.0008,-0.0013,-180.0000,-0.0000,-0.0000
36,0.3600,-0.0918,-0.1428,-0.0076,0.1699,0.0000,0.0000,0.0000,20.0000,3.3743,1.8699,29.8443,39.6671,0.0034,0.000779,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.017385,0.028915,0.000562,-0.0034,0.0019,-0.0018,-180.0000,-0.0000,-0.0000
37,0.3700,-0.0903,-0.1287,-0.0087,0.1574,0.0000,0.0000,0.0000,20.0000,3.3934,1.9532,12.4774,38.6491,0.0038,0.003926,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.018436,0.028469,0.001064,-0.0020,0.0008,-0.0002,-180.0000,-0.0000,-0.0000
38,0.3800,-0.0705,-0.0987,-0.0033,0.1213,0.0000,0.0000,0.0000,20.0000,3.0381,2.0226,36.0971,37.8591,0.0042,0.000753,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.016994,0.025171,0.000798,-0.0018,0.0003,0.0002,-180.0000,-0.0000,-0.0000
39,0.3900,-0.0410,-0.0664,0.0089,0.0785,0.0000,0.0000,0.0000,20.0000,2.4033,2.0610,64.9626,38.5561,0.0045,0.000768,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.013216,0.020065,-0.000566,-0.0019,0.0004,0.0003,-180.0000,-0.0000,-0.0000
40,0.4000,-0.0218,-0.0397,0.0214,0.0501,0.0000,0.0000,0.0000,20.0000,1.7379,2.0616,71.3700,40.1849,0.0047,0.000760,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.009181,0.014530,-0.002571,-0.0026,0.0003,0.0006,-180.0000,-0.0000,-0.0000
41,0.4100,-0.0132,-0.0188,0.0339,0.0409,0.0000,0.0000,0.0000,20.0000,1.2188,2.0295,64.7960,41.7195,0.0049,0.000733,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.006076,0.009351,-0.004920,-0.0033,-0.0010,0.0008,-180.0000,-0.0000,-0.0000
42,0.4200,-0.0088,-0.0078,0.0443,0.0459,0.0000,0.0000,0.0000,20.0000,0.9835,1.9784,50.9877,42.6091,0.0049,0.000812,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.003904,0.005371,-0.007254,-0.0044,-0.0009,0.0001,-180.0000,-0.0000,-0.0000
43,0.4300,-0.0137,-0.0065,0.0480,0.0503,0.0000,0.0000,0.0000,20.0000,0.9924,1.9239,29.4500,42.4776,0.0050,0.000851,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.003184,0.003035,-0.008896,-0.0037,-0.0003,-0.0014,-180.0000,-0.0000,-0.0000
44,0.4400,-0.0219,-0.0019,0.0459,0.0509,0.0000,0.0000,0.0000,20.0000,1.0309,1.8737,19.3268,41.4826,0.0050,0.000777,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.003601,0.001275,-0.009576,-0.0025,-0.0008,-0.0023,-180.0000,-0.0000,-0.0000
45,0.4500,-0.0301,0.0061,0.0336,0.0455,0.0000,0.0000,0.0000,20.0000,0.9876,1.8262,22.3914,40.3481,0.0050,0.000785,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.004644,-0.000504,-0.008702,-0.0012,0.0002,-0.0021,-180.0000,-0.0000,-0.0000
46,0.4600,-0.0420,0.0070,0.0093,0.0435,0.0000,0.0000,0.0000,20.0000,0.8760,1.7770,35.7328,39.7273,0.0050,0.000827,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.006396,-0.001570,-0.005776,-0.0013,0.0005,-0.0027,-180.0000,-0.0000,-0.0000
47,0.4700,-0.0585,-0.0030,-0.0151,0.0605,0.0000,0.0000,0.0000,20.0000,0.9237,1.7287,48.4917,39.8585,0.0051,0.000830,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.009004,-0.001155,-0.001709,-0.0020,0.0010,-0.0020,-180.0000,-0.0000,-0.0000
48,0.4800,-0.0723,-0.0180,-0.0323,0.0812,0.0000,0.0000,0.0000,20.0000,1.2035,1.6922,51.5987,40.4188,0.0052,0.000746,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.011806,0.000576,0.002263,-0.0023,0.0014,-0.0008,-180.0000,-0.0000,-0.0000
49,0.4900,-0.0771,-0.0390,-0.0468,0.0983,0.0000,0.0000,0.0000,20.0000,1.5457,1.6747,51.6241,41.0345,0.0053,0.000785,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.013814,0.003629,0.005910,-0.0028,0.0017,0.0001,-180.0000,-0.0000,-0.0000
50,0.5000,-0.0700,-0.0590,-0.0561,0.1074,0.0000,0.0000,0.0000,20.0000,1.8249,1.6753,47.2068,41.4955,0.0056,0.000813,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.014192,0.007309,0.008843,-0.0023,0.0010,-0.0005,-180.0000,-0.0000,-0.0000
51,0.5100,-0.0577,-0.0710,-0.0525,0.1055,0.0000,0.0000,0.0000,20.0000,1.9629,1.6873,36.0662,41.5033,0.0059,0.000819,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.013141,0.010525,0.010090,-0.0018,0.0015,0.0011,-180.0000,-0.0000,-0.0000
52,0.5200,-0.0465,-0.0768,-0.0360,0.0967,0.0000,0.0000,0.0000,20.0000,1.9460,1.7020,30.6732,41.0559,0.0062,0.000737,358.8557,-60.6256,-23.2313,83.8570,358.8557,0.0031,0.6665,-11.2279,-0.9914,7.6463,-0.011413,0.012862,0.009110,-0.0018,0.0021,0.0003,-180.0000,-0.0000,-0.0000
53,0.5300,-0.0378,-0.0745,-0.0193,0.0858,0.0000,0.0000,0.0000,20.0000,1.8900,1.7139,30.6826,40.4850,0.0065,0.000817,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.009978,0.014477,0.006932,-0.0026,0.0012,-0.0006,-180.0000,0.0000,0.0000
54,0.5400,-0.0326,-0.0623,-0.0078,0.0707,0.0000,0.0000,0.0000,20.0000,1.7169,1.7188,27.4312,39.8564,0.0067,0.000784,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.008644,0.014115,0.004562,-0.0018,0.0005,-0.0008,-180.0000,0.0000,0.0000
55,0.5500,-0.0326,-0.0539,0.0053,0.0632,0.0000,0.0000,0.0000,20.0000,1.5368,1.7137,29.3760,39.2264,0.0070,0.000805,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.007891,0.013046,0.001932,-0.0025,0.0013,-0.0005,-180.0000,0.0000,0.0000
56,0.5600,-0.0349,-0.0567,0.0177,0.0689,0.0000,0.0000,0.0000,20.0000,1.4873,1.7027,27.2333,38.6256,0.0072,0.000769,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.007690,0.012708,-0.000763,-0.0045,0.0002,-0.0011,-180.0000,0.0000,0.0000
57,0.5700,-0.0294,-0.0596,0.0205,0.0696,0.0000,0.0000,0.0000,20.0000,1.4806,1.6906,18.9711,37.7717,0.0074,0.000887,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.007012,0.012792,-0.002532,-0.0050,-0.0012,0.0000,-180.0000,0.0000,0.0000
58,0.5800,-0.0211,-0.0617,0.0209,0.0685,0.0000,0.0000,0.0000,20.0000,1.4690,1.6787,16.0442,36.6570,0.0077,0.000826,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.005794,0.013023,-0.003551,-0.0048,-0.0008,0.0005,-180.0000,0.0000,0.0000
59,0.5900,-0.0162,-0.0649,0.0283,0.0727,0.0000,0.0000,0.0000,20.0000,1.5019,1.6681,18.0250,35.5776,0.0079,0.000783,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.004617,0.013445,-0.004849,-0.0053,-0.0004,0.0004,-180.0000,0.0000,0.0000
60,0.6000,-0.0133,-0.0589,0.0372,0.0709,0.0000,0.0000,0.0000,20.0000,1.5009,1.6589,18.9794,34.6383,0.0081,0.000749,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.003668,0.013050,-0.006445,-0.0057,-0.0008,-0.0001,-180.0000,0.0000,0.0000
61,0.6100,-0.0177,-0.0434,0.0404,0.0619,0.0000,0.0000,0.0000,20.0000,1.4061,1.6476,21.5058,33.8464,0.0082,0.000763,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.003575,0.011258,-0.007630,-0.0039,0.0006,-0.0016,-180.0000,0.0000,0.0000
62,0.6200,-0.0357,-0.0315,0.0353,0.0593,0.0000,0.0000,0.0000,20.0000,1.3056,1.6316,28.1016,33.3490,0.0084,0.000776,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.005313,0.009054,-0.007764,-0.0030,0.0015,-0.0023,-180.0000,0.0000,0.0000
63,0.6300,-0.0560,-0.0198,0.0272,0.0654,0.0000,0.0000,0.0000,20.0000,1.2737,1.6128,39.0885,33.3626,0.0086,0.000803,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.008301,0.006649,-0.007008,-0.0019,0.0013,-0.0019,-180.0000,0.0000,0.0000
64,0.6400,-0.0700,-0.0117,0.0183,0.0733,0.0000,0.0000,0.0000,20.0000,1.3455,1.5961,39.4596,33.6877,0.0088,0.000762,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.011334,0.004496,-0.005691,-0.0016,0.0012,-0.0012,-180.0000,0.0000,0.0000
65,0.6500,-0.0794,-0.0174,0.0096,0.0818,0.0000,0.0000,0.0000,20.0000,1.5012,1.5866,31.1167,33.7758,0.0090,0.000834,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.013920,0.003867,-0.004079,-0.0008,0.0018,0.0005,-180.0000,0.0000,0.0000
66,0.6600,-0.0825,-0.0263,0.0010,0.0866,0.0000,0.0000,0.0000,20.0000,1.6407,1.5857,25.1475,33.4653,0.0092,0.000801,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.015636,0.004395,-0.002318,-0.0007,0.0021,0.0022,-180.0000,0.0000,0.0000
67,0.6700,-0.0778,-0.0237,-0.0048,0.0815,0.0000,0.0000,0.0000,20.0000,1.6700,1.5896,16.1965,32.7616,0.0095,0.000784,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.016086,0.004420,-0.000763,0.0003,0.0018,0.0023,-180.0000,0.0000,0.0000
68,0.6800,-0.0680,-0.0197,-0.0149,0.0723,0.0000,0.0000,0.0000,20.0000,1.5876,1.5917,20.6421,31.9726,0.0097,0.000753,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.015318,0.004022,0.001111,-0.0007,0.0021,0.0038,-180.0000,0.0000,0.0000
69,0.6900,-0.0585,-0.0232,-0.0334,0.0712,0.0000,0.0000,0.0000,20.0000,1.5056,1.5892,32.0702,31.6637,0.0100,0.000751,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.013912,0.004151,0.003990,-0.0014,0.0025,0.0031,-180.0000,0.0000,0.0000
70,0.7000,-0.0508,-0.0297,-0.0523,0.0787,0.0000,0.0000,0.0000,20.0000,1.5218,1.5851,38.8543,31.8726,0.0102,0.000722,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.012336,0.004861,0.007470,-0.0021,0.0017,0.0013,-180.0000,0.0000,0.0000
71,0.7100,-0.0476,-0.0402,-0.0662,0.0909,0.0000,0.0000,0.0000,20.0000,1.6709,1.5857,37.9088,32.2307,0.0105,0.000871,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.011123,0.006293,0.010764,-0.0026,0.0013,0.0001,-180.0000,0.0000,0.0000
72,0.7200,-0.0512,-0.0567,-0.0736,0.1061,0.0000,0.0000,0.0000,20.0000,1.9224,1.5973,35.2920,32.4711,0.0108,0.000740,358.9353,-60.6824,-23.2149,83.8973,358.9353,-0.0012,0.6426,-11.2456,-0.9932,8.4601,-0.010794,0.008723,0.013303,-0.0035,0.0014,-0.0012,-180.0000,0.0000,0.0000
