Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
10,0.1000,-0.0344,-0.0595,0.0459,0.0826,0.0000,0.0000,0.0000,20.0000,1.5229,0.6526,60.5348,19.6458,0.0001,0.000705,10.0208,-48.3671,-16.4562,64.8233,10.0208,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.010032,0.010754,-0.003952,-0.0009,0.0018,-0.0022,-180.0000,0.0000,0.0000
11,0.1100,-0.0299,-0.0666,0.0727,0.1030,0.0000,0.0000,0.0000,20.0000,1.7816,0.7076,61.0636,21.9096,0.0002,0.000964,10.0208,-48.3671,-16.4562,64.8233,10.0208,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.008382,0.012468,-0.009576,-0.0014,0.0020,-0.0012,-180.0000,0.0000,0.0000
12,0.1200,-0.0297,-0.0655,0.0940,0.1183,0.0000,0.0000,0.0000,20.0000,2.1225,0.7760,53.7038,23.8610,0.0002,0.000743,10.0208,-48.3671,-16.4562,64.8233,10.0208,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007425,0.013282,-0.014797,-0.0024,0.0024,-0.0011,-180.0000,0.0000,0.0000
13,0.1300,-0.0339,-0.0629,0.1085,0.1300,0.0000,0.0000,0.0000,20.0000,2.4485,0.8591,43.1859,25.2133,0.0002,0.000746,10.0208,-48.3671,-16.4562,64.8233,10.0208,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007310,0.013448,-0.019111,-0.0029,0.0034,-0.0027,-180.0000,0.0000,0.0000
14,0.1400,-0.0367,-0.0610,0.1200,0.1395,0.0000,0.0000,0.0000,20.0000,2.7291,0.9542,34.5412,25.9641,0.0003,0.000852,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007559,0.013375,-0.022556,-0.0023,0.0045,-0.0036,-180.0000,0.0000,-0.0000
15,0.1500,-0.0367,-0.0568,0.1265,0.1434,0.0000,0.0000,0.0000,20.0000,2.9207,1.0571,25.5445,26.1885,0.0003,0.000766,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007681,0.012885,-0.025060,-0.0030,0.0046,-0.0031,-180.0000,0.0000,-0.0000
16,0.1600,-0.0393,-0.0575,0.1271,0.1449,0.0000,0.0000,0.0000,20.0000,3.0402,1.1629,14.4726,25.8486,0.0004,0.000727,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007992,0.012667,-0.026456,-0.0035,0.0038,-0.0026,-180.0000,0.0000,-0.0000
17,0.1700,-0.0296,-0.0654,0.1250,0.1441,0.0000,0.0000,0.0000,20.0000,3.0910,1.2676,11.5375,25.1421,0.0005,0.000817,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007174,0.013303,-0.026963,-0.0029,0.0013,-0.0007,-180.0000,0.0000,-0.0000
18,0.1800,-0.0113,-0.0729,0.1206,0.1413,0.0000,0.0000,0.0000,20.0000,3.0759,1.3675,25.4574,24.7766,0.0006,0.000777,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.004878,0.014382,-0.026749,-0.0001,0.0000,0.0005,-180.0000,0.0000,-0.0000
19,0.1900,0.0049,-0.0783,0.1146,0.1388,0.0000,0.0000,0.0000,20.0000,3.0308,1.4602,31.9636,24.9930,0.0007,0.000774,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.001979,0.015486,-0.025978,0.0007,-0.0010,0.0014,-180.0000,0.0000,-0.0000
20,0.2000,0.0251,-0.0837,0.1062,0.1376,0.0000,0.0000,0.0000,20.0000,2.9783,1.5452,40.1501,25.6016,0.0009,0.002599,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.001645,0.016611,-0.024666,0.0011,-0.0009,0.0018,-180.0000,0.0000,-0.0000
21,0.2100,0.0352,-0.0869,0.0934,0.1324,0.0000,0.0000,0.0000,20.0000,2.8981,1.6218,37.5754,26.3310,0.0010,0.000752,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.004658,0.017519,-0.022612,-0.0001,0.0015,0.0002,-180.0000,0.0000,-0.0000
22,0.2200,0.0287,-0.0811,0.0782,0.1162,0.0000,0.0000,0.0000,20.0000,2.7041,1.6867,28.8651,26.7100,0.0012,0.000762,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.005662,0.017401,-0.019908,0.0002,0.0026,-0.0015,-180.0000,0.0000,-0.0000
23,0.2300,0.0230,-0.0648,0.0614,0.0922,0.0000,0.0000,0.0000,20.0000,2.3585,1.7331,36.4751,27.0378,0.0013,0.000791,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.005637,0.015677,-0.016694,-0.0013,0.0027,-0.0012,-180.0000,0.0000,-0.0000
24,0.2400,0.0205,-0.0463,0.0414,0.0654,0.0000,0.0000,0.0000,20.0000,1.8963,1.7548,47.5774,27.8623,0.0014,0.000791,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.005359,0.012841,-0.012885,-0.0016,0.0029,-0.0016,-180.0000,0.0000,-0.0000
25,0.2500,0.0140,-0.0340,0.0233,0.0435,0.0000,0.0000,0.0000,20.0000,1.4175,1.7494,49.1915,28.9912,0.0015,0.000749,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.004549,0.010014,-0.008941,-0.0026,0.0035,-0.0024,-180.0000,0.0000,-0.0000
26,0.2600,0.0082,-0.0253,0.0095,0.0282,0.0000,0.0000,0.0000,20.0000,0.9915,1.7194,44.5838,29.9757,0.0015,0.000792,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.003508,0.007564,-0.005364,-0.0022,0.0030,-0.0029,-180.0000,0.0000,-0.0000
27,0.2700,-0.0009,-0.0178,-0.0023,0.0180,0.0000,0.0000,0.0000,20.0000,0.6208,1.6692,40.9363,30.6789,0.0016,0.000724,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,0.002013,0.005447,-0.002196,-0.0018,0.0024,-0.0025,-180.0000,0.0000,-0.0000
28,0.2800,-0.0142,-0.0188,-0.0067,0.0245,0.0000,0.0000,0.0000,20.0000,0.4366,1.6065,32.6559,31.0154,0.0016,0.000762,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.000146,0.004364,0.000001,-0.0018,0.0019,-0.0026,-180.0000,0.0000,-0.0000
29,0.2900,-0.0230,-0.0281,-0.0015,0.0364,0.0000,0.0000,0.0000,20.0000,0.5234,1.5445,22.0518,30.8140,0.0016,0.000754,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.002215,0.004691,0.000693,-0.0021,0.0019,-0.0019,-180.0000,0.0000,-0.0000
30,0.3000,-0.0318,-0.0381,0.0099,0.0506,0.0000,0.0000,0.0000,20.0000,0.7229,1.4938,24.5368,30.4003,0.0017,0.000716,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.004237,0.005857,-0.000062,-0.0015,0.0017,-0.0006,-180.0000,0.0000,-0.0000
31,0.3100,-0.0388,-0.0432,0.0272,0.0641,0.0000,0.0000,0.0000,20.0000,0.9515,1.4577,30.3459,30.2376,0.0018,0.000772,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.006051,0.007004,-0.002207,-0.0008,0.0008,0.0002,-180.0000,0.0000,-0.0000
32,0.3200,-0.0382,-0.0480,0.0491,0.0786,0.0000,0.0000,0.0000,20.0000,1.2067,1.4369,36.7289,30.4191,0.0018,0.000813,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.006980,0.008105,-0.005586,-0.0019,0.0015,-0.0003,-180.0000,0.0000,-0.0000
33,0.3300,-0.0376,-0.0506,0.0673,0.0922,0.0000,0.0000,0.0000,20.0000,1.4865,1.4319,37.9638,30.8001,0.0020,0.000759,10.0287,-48.3745,-16.4566,64.8311,10.0287,-0.0000,-1.6643,-11.1842,-0.9948,0.0000,-0.007418,0.008956,-0.009260,-0.0012,0.0020,-0.0005,-180.0000,0.0000,-0.0000
34,0.3400,-0.0412,-0.0398,0.0777,0.0965,0.0000,0.0000,0.0000,20.0000,1.7416,1.4419,35.1337,31.1163,0.0021,0.000746,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.008160,0.008709,-0.012685,-0.0003,0.0020,-0.0010,-180.0000,-0.0000,0.0000
35,0.3500,-0.0381,-0.0142,0.0832,0.0926,0.0000,0.0000,0.0000,20.0000,1.8222,1.4606,36.3969,31.3721,0.0023,0.000734,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.008243,0.005992,-0.015106,0.0001,0.0004,-0.0011,-180.0000,-0.0000,0.0000
36,0.3600,-0.0262,0.0136,0.0872,0.0921,0.0000,0.0000,0.0000,20.0000,1.8326,1.4808,47.6511,31.9580,0.0024,0.000766,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.007081,0.001699,-0.016817,-0.0002,0.0008,-0.0006,-180.0000,-0.0000,0.0000
37,0.3700,-0.0141,0.0351,0.0905,0.0981,0.0000,0.0000,0.0000,20.0000,1.9005,1.5020,50.4992,32.8996,0.0025,0.000752,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.005209,-0.002824,-0.018058,0.0002,0.0016,0.0001,-180.0000,-0.0000,0.0000
38,0.3800,-0.0048,0.0438,0.0959,0.1056,0.0000,0.0000,0.0000,20.0000,2.0476,1.5280,40.7881,33.6006,0.0026,0.000741,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.003239,-0.006192,-0.019246,-0.0022,0.0019,0.0007,-180.0000,-0.0000,0.0000
39,0.3900,0.0030,0.0475,0.1076,0.1177,0.0000,0.0000,0.0000,20.0000,2.2692,1.5627,34.1373,33.8131,0.0027,0.000736,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.001359,-0.008413,-0.021030,-0.0037,0.0010,0.0005,-180.0000,-0.0000,0.0000
40,0.4000,0.0120,0.0481,0.1200,0.1298,0.0000,0.0000,0.0000,20.0000,2.5161,1.6083,31.8409,33.7677,0.0028,0.000748,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.000578,-0.009681,-0.023217,-0.0057,0.0025,0.0001,-180.0000,-0.0000,0.0000
41,0.4100,0.0203,0.0360,0.1206,0.1275,0.0000,0.0000,0.0000,20.0000,2.6211,1.6611,23.1907,33.4238,0.0030,0.000860,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.002480,-0.009155,-0.024435,-0.0053,0.0023,0.0007,-180.0000,-0.0000,0.0000
42,0.4200,0.0310,0.0169,0.1112,0.1167,0.0000,0.0000,0.0000,20.0000,2.5520,1.7121,30.8479,33.0715,0.0031,0.003551,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.004594,-0.006930,-0.024128,-0.0042,0.0018,0.0012,-180.0000,-0.0000,0.0000
43,0.4300,0.0465,-0.0024,0.0986,0.1090,0.0000,0.0000,0.0000,20.0000,2.4088,1.7543,44.2582,33.3181,0.0033,0.000790,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.007306,-0.003763,-0.022643,-0.0018,0.0015,0.0016,-180.0000,-0.0000,0.0000
44,0.4400,0.0614,-0.0300,0.0828,0.1074,0.0000,0.0000,0.0000,20.0000,2.2676,1.7864,59.3857,34.3359,0.0034,0.000805,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.010274,0.000764,-0.020201,-0.0012,0.0023,0.0019,-180.0000,-0.0000,0.0000
45,0.4500,0.0648,-0.0631,0.0674,0.1128,0.0000,0.0000,0.0000,20.0000,2.2163,1.8115,68.0216,35.9514,0.0036,0.000746,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.012243,0.006575,-0.017264,0.0001,0.0035,0.0023,-180.0000,-0.0000,0.0000
46,0.4600,0.0536,-0.0815,0.0580,0.1135,0.0000,0.0000,0.0000,20.0000,2.2324,1.8342,56.6359,37.4023,0.0038,0.000746,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.012180,0.011610,-0.014671,-0.0015,0.0036,0.0010,-180.0000,-0.0000,0.0000
47,0.4700,0.0330,-0.0828,0.0560,0.1053,0.0000,0.0000,0.0000,20.0000,2.1924,1.8550,39.5447,37.9903,0.0040,0.000729,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.010060,0.014502,-0.013005,-0.0023,0.0035,0.0012,-180.0000,-0.0000,0.0000
48,0.4800,0.0131,-0.0718,0.0572,0.0927,0.0000,0.0000,0.0000,20.0000,2.0490,1.8696,33.1460,37.8998,0.0042,0.000670,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.006884,0.014970,-0.012180,-0.0023,0.0033,0.0011,-180.0000,-0.0000,0.0000
49,0.4900,-0.0074,-0.0506,0.0571,0.0767,0.0000,0.0000,0.0000,20.0000,1.7814,1.8721,42.9173,37.9070,0.0044,0.000771,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,0.003060,0.013083,-0.011696,-0.0008,0.0040,-0.0002,-180.0000,-0.0000,0.0000
50,0.5000,-0.0252,-0.0272,0.0516,0.0635,0.0000,0.0000,0.0000,20.0000,1.4557,1.8582,52.4999,38.4462,0.0046,0.000921,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.000838,0.009669,-0.010850,0.0000,0.0029,-0.0024,-180.0000,-0.0000,0.0000
51,0.5100,-0.0253,-0.0136,0.0451,0.0535,0.0000,0.0000,0.0000,20.0000,1.2016,1.8291,40.7581,38.8963,0.0048,0.000664,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.002999,0.006406,-0.009713,-0.0004,0.0023,-0.0028,-180.0000,-0.0000,0.0000
52,0.5200,-0.0139,-0.0131,0.0373,0.0419,0.0000,0.0000,0.0000,20.0000,0.9921,1.7888,23.5793,38.5262,0.0049,0.000956,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.003054,0.004535,-0.008279,-0.0021,0.0023,-0.0030,-180.0000,-0.0000,0.0000
53,0.5300,-0.0060,-0.0216,0.0228,0.0320,0.0000,0.0000,0.0000,20.0000,0.7769,1.7390,23.8925,37.7127,0.0050,0.000751,10.0766,-48.3745,-16.4253,64.7998,10.0766,0.0190,-1.6661,-11.1823,-0.9945,-0.0000,-0.002284,0.004340,-0.006025,-0.0017,0.0019,-0.0035,-180.0000,-0.0000,0.0000
54,0.5400,-0.0019,-0.0341,0.0058,0.0346,0.0000,0.0000,0.0000,20.0000,0.6933,1.6838,28.3822,37.0759,0.0051,0.000688,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.001479,0.005696,-0.003665,-0.0032,0.0008,-0.0025,-180.0000,-0.0000,-0.0000
55,0.5500,-0.0046,-0.0400,-0.0081,0.0411,0.0000,0.0000,0.0000,20.0000,0.7215,1.6301,30.1941,36.6475,0.0052,0.000743,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.001304,0.007031,-0.000962,-0.0032,0.0008,-0.0009,-180.0000,-0.0000,-0.0000
56,0.5600,-0.0199,-0.0339,-0.0231,0.0455,0.0000,0.0000,0.0000,20.0000,0.7906,1.5820,33.1671,36.3743,0.0052,0.000745,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.002728,0.007137,0.002031,-0.0012,0.0014,-0.0005,-180.0000,-0.0000,-0.0000
57,0.5700,-0.0403,-0.0239,-0.0393,0.0611,0.0000,0.0000,0.0000,20.0000,0.9859,1.5439,44.2894,36.5038,0.0052,0.000700,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.005557,0.006181,0.005302,0.0005,0.0019,-0.0012,-180.0000,-0.0000,-0.0000
58,0.5800,-0.0570,-0.0154,-0.0437,0.0735,0.0000,0.0000,0.0000,20.0000,1.2526,1.5205,41.6148,36.8585,0.0052,0.000751,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.008774,0.004792,0.007547,-0.0013,0.0032,-0.0010,-180.0000,-0.0000,-0.0000
59,0.5900,-0.0593,-0.0075,-0.0389,0.0714,0.0000,0.0000,0.0000,20.0000,1.3969,1.5097,26.4167,36.7021,0.0052,0.000803,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.010768,0.003228,0.008292,-0.0010,0.0040,-0.0000,-180.0000,-0.0000,-0.0000
60,0.6000,-0.0517,0.0037,-0.0308,0.0603,0.0000,0.0000,0.0000,20.0000,1.3652,1.5027,20.5660,35.9754,0.0051,0.000757,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.011085,0.001239,0.007872,-0.0003,0.0046,-0.0009,-180.0000,-0.0000,-0.0000
61,0.6100,-0.0509,0.0137,-0.0216,0.0569,0.0000,0.0000,0.0000,20.0000,1.3043,1.4934,24.0737,35.2243,0.0051,0.000741,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.011156,-0.000863,0.006701,0.0002,0.0047,-0.0011,-180.0000,-0.0000,-0.0000
62,0.6200,-0.0501,0.0134,-0.0164,0.0544,0.0000,0.0000,0.0000,20.0000,1.2556,1.4817,16.2930,34.3969,0.0050,0.000775,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.011095,-0.001993,0.005529,-0.0006,0.0038,-0.0000,-180.0000,-0.0000,-0.0000
63,0.6300,-0.0429,0.0129,-0.0160,0.0476,0.0000,0.0000,0.0000,20.0000,1.1681,1.4668,11.9052,33.2804,0.0050,0.000729,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.010323,-0.002566,0.004827,0.0008,0.0036,0.0002,-180.0000,-0.0000,-0.0000
64,0.6400,-0.0447,0.0167,-0.0158,0.0502,0.0000,0.0000,0.0000,20.0000,1.1448,1.4498,8.5361,32.0119,0.0050,0.000742,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.010050,-0.003258,0.004409,0.0028,0.0032,-0.0011,-180.0000,-0.0000,-0.0000
65,0.6500,-0.0496,-0.0001,-0.0150,0.0519,0.0000,0.0000,0.0000,20.0000,1.1325,1.4326,13.7571,30.8641,0.0049,0.000736,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.010376,-0.001960,0.004093,0.0013,0.0023,0.0001,-180.0000,-0.0000,-0.0000
66,0.6600,-0.0462,-0.0354,-0.0066,0.0586,0.0000,0.0000,0.0000,20.0000,1.0889,1.4149,43.8529,30.7509,0.0050,0.000746,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.010192,0.002299,0.003065,0.0003,0.0018,0.0005,-180.0000,-0.0000,-0.0000
67,0.6700,-0.0366,-0.0529,0.0136,0.0657,0.0000,0.0000,0.0000,20.0000,1.1139,1.3977,49.6620,31.6314,0.0051,0.000740,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.009110,0.006393,0.000469,0.0015,0.0021,-0.0002,-180.0000,-0.0000,-0.0000
68,0.6800,-0.0250,-0.0509,0.0303,0.0643,0.0000,0.0000,0.0000,20.0000,1.1495,1.3831,41.1996,32.3904,0.0052,0.000713,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.007338,0.008448,-0.002631,0.0024,0.0032,-0.0004,-180.0000,-0.0000,-0.0000
69,0.6900,-0.0162,-0.0468,0.0399,0.0636,0.0000,0.0000,0.0000,20.0000,1.1904,1.3713,33.3981,32.6604,0.0054,0.000674,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.005460,0.009153,-0.005301,0.0006,0.0043,0.0005,-180.0000,-0.0000,-0.0000
70,0.7000,-0.0091,-0.0298,0.0457,0.0553,0.0000,0.0000,0.0000,20.0000,1.1358,1.3599,30.1273,32.6111,0.0055,0.000766,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.003697,0.007827,-0.007353,0.0033,0.0040,-0.0001,-180.0000,-0.0000,-0.0000
71,0.7100,-0.0010,-0.0097,0.0407,0.0418,0.0000,0.0000,0.0000,20.0000,0.9632,1.3428,33.4609,32.5661,0.0057,0.000712,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.001907,0.005068,-0.007966,0.0022,0.0049,-0.0002,-180.0000,-0.0000,-0.0000
72,0.7200,0.0025,-0.0079,0.0307,0.0318,0.0000,0.0000,0.0000,20.0000,0.8049,1.3176,22.7530,32.3208,0.0058,0.000700,10.1033,-48.3539,-16.3854,64.7392,10.1033,-0.0048,-1.6644,-11.1981,-0.9968,0.0000,-0.000566,0.003357,-0.007294,0.0012,0.0048,-0.0002,-180.0000,-0.0000,-0.0000
