Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
10,0.1000,0.0891,0.0438,-0.1170,0.1535,0.0000,0.0000,0.0000,20.0000,3.2584,1.2686,23.1972,26.2741,0.0005,0.000748,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-6.3731,-3.6122,-0.9928,0.0000,0.018328,-0.007461,0.025887,0.0044,0.0022,0.0043,-180.0000,0.0000,0.0000
11,0.1100,0.0983,0.0622,-0.1145,0.1632,0.0000,0.0000,0.0000,20.0000,3.3852,1.3816,33.1500,26.3786,0.0007,0.000720,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-6.3731,-3.6122,-0.9928,0.0000,0.020011,-0.010257,0.025304,0.0054,0.0025,0.0036,-180.0000,0.0000,0.0000
12,0.1200,0.0994,0.0835,-0.1158,0.1740,0.0000,0.0000,0.0000,20.0000,3.5542,1.4964,37.9551,26.8832,0.0008,0.000735,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-6.3731,-3.6122,-0.9928,0.0000,0.021012,-0.013911,0.025064,0.0057,0.0023,0.0024,-180.0000,0.0000,0.0000
13,0.1300,0.0970,0.0968,-0.1184,0.1811,0.0000,0.0000,0.0000,20.0000,3.7169,1.6141,33.3140,27.3646,0.0010,0.000717,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-6.3731,-3.6122,-0.9928,0.0000,0.021280,-0.017230,0.025136,0.0038,0.0012,0.0030,-180.0000,0.0000,0.0000
14,0.1400,0.0948,0.0954,-0.1230,0.1823,0.0000,0.0000,0.0000,20.0000,3.8208,1.7326,17.2489,27.2500,0.0012,0.000774,-0.0000,-0.0000,-0.0000,0.0000,-0.0000,-0.0000,-6.3731,-3.6122,-0.9928,0.0000,0.021170,-0.018891,0.025589,0.0038,-0.0005,0.0024,-180.0000,0.0000,0.0000
15,0.1500,0.0889,0.0840,-0.1325,0.1804,0.0000,0.0000,0.0000,20.0000,3.8641,1.8487,15.6942,26.6571,0.0015,0.001085,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.020429,-0.018684,0.026956,0.0034,-0.0003,0.0011,-180.0000,0.0000,0.0000
16,0.1600,0.0795,0.0613,-0.1424,0.1742,0.0000,0.0000,0.0000,20.0000,3.8044,1.9579,32.6695,26.5210,0.0018,0.000686,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.019033,-0.016262,0.028647,0.0019,-0.0007,0.0009,-180.0000,0.0000,0.0000
17,0.1700,0.0796,0.0318,-0.1529,0.1753,0.0000,0.0000,0.0000,20.0000,3.7545,2.0581,47.9827,27.2804,0.0021,0.000832,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.018237,-0.011939,0.030570,0.0017,-0.0011,0.0015,-180.0000,0.0000,0.0000
18,0.1800,0.0874,0.0054,-0.1670,0.1886,0.0000,0.0000,0.0000,20.0000,3.8458,2.1539,56.1085,28.6426,0.0024,0.000771,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.018542,-0.006882,0.032983,0.0035,0.0000,0.0020,-180.0000,0.0000,0.0000
19,0.1900,0.0890,-0.0210,-0.1812,0.2030,0.0000,0.0000,0.0000,20.0000,4.0367,2.2523,60.8170,30.2830,0.0028,0.000710,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.018831,-0.001438,0.035677,0.0027,0.0020,0.0024,-180.0000,0.0000,0.0000
20,0.2000,0.0841,-0.0389,-0.1938,0.2148,0.0000,0.0000,0.0000,20.0000,4.2700,2.3568,55.1068,31.8055,0.0033,0.000749,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.018466,0.003365,0.038354,0.0038,0.0030,0.0035,-180.0000,0.0000,0.0000
21,0.2100,0.0756,-0.0428,-0.2035,0.2212,0.0000,0.0000,0.0000,20.0000,4.4732,2.4677,40.0370,32.6728,0.0038,0.000732,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.017371,0.006403,0.040721,0.0027,0.0024,0.0029,-180.0000,0.0000,0.0000
22,0.2200,0.0620,-0.0423,-0.2080,0.2211,0.0000,0.0000,0.0000,20.0000,4.5811,2.5809,30.6936,32.8209,0.0043,0.000728,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.015375,0.008019,0.042402,0.0018,0.0020,0.0026,-180.0000,0.0000,0.0000
23,0.2300,0.0517,-0.0290,-0.2073,0.2156,0.0000,0.0000,0.0000,20.0000,4.5780,2.6909,23.4186,32.5038,0.0049,0.000786,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.013211,0.007568,0.043174,0.0015,0.0009,0.0022,-180.0000,0.0000,0.0000
24,0.2400,0.0467,-0.0151,-0.2008,0.2067,0.0000,0.0000,0.0000,20.0000,4.4773,2.7919,24.0651,32.0218,0.0055,0.000743,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.011488,0.005916,0.042868,-0.0004,0.0003,0.0008,-180.0000,0.0000,0.0000
25,0.2500,0.0421,-0.0071,-0.1885,0.1932,0.0000,0.0000,0.0000,20.0000,4.2787,2.8792,26.9395,31.6632,0.0061,0.000784,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.010058,0.004187,0.041376,-0.0001,0.0004,0.0014,-180.0000,0.0000,0.0000
26,0.2600,0.0341,0.0050,-0.1745,0.1779,0.0000,0.0000,0.0000,20.0000,4.0026,2.9486,35.5612,31.6405,0.0067,0.000738,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.008440,0.002013,0.039075,-0.0003,0.0011,0.0003,-180.0000,0.0000,0.0000
27,0.2700,0.0214,0.0151,-0.1584,0.1606,0.0000,0.0000,0.0000,20.0000,3.6655,2.9973,42.9008,32.0580,0.0073,0.000700,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.006258,-0.000200,0.036117,-0.0005,0.0023,-0.0019,-180.0000,0.0000,0.0000
28,0.2800,0.0077,0.0225,-0.1357,0.1378,0.0000,0.0000,0.0000,20.0000,3.2416,3.0224,51.3918,32.8880,0.0079,0.000673,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.003673,-0.002167,0.032135,-0.0001,0.0026,-0.0032,-180.0000,0.0000,0.0000
29,0.2900,-0.0117,0.0363,-0.1130,0.1193,0.0000,0.0000,0.0000,20.0000,2.7991,3.0223,61.6432,34.1878,0.0084,0.000743,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,0.000296,-0.004631,0.027604,0.0007,0.0028,-0.0038,-180.0000,0.0000,0.0000
30,0.3000,-0.0374,0.0520,-0.0991,0.1180,0.0000,0.0000,0.0000,20.0000,2.5171,3.0022,66.2140,35.8238,0.0088,0.000661,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,-0.004143,-0.007550,0.023652,0.0011,0.0033,-0.0058,-180.0000,0.0000,0.0000
31,0.3100,-0.0567,0.0612,-0.0925,0.1246,0.0000,0.0000,0.0000,20.0000,2.4593,2.9740,58.1899,37.2748,0.0091,0.000787,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,-0.008516,-0.010072,0.020757,0.0024,0.0042,-0.0057,-180.0000,0.0000,0.0000
32,0.3200,-0.0652,0.0641,-0.0885,0.1273,0.0000,0.0000,0.0000,20.0000,2.5029,2.9468,41.8316,37.9754,0.0095,0.000729,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,-0.011767,-0.011734,0.018716,0.0020,0.0033,-0.0047,-180.0000,0.0000,0.0000
33,0.3300,-0.0662,0.0588,-0.0889,0.1254,0.0000,0.0000,0.0000,20.0000,2.5330,2.9233,22.1385,37.6459,0.0098,0.000789,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,-0.013638,-0.012093,0.017589,0.0011,0.0023,-0.0044,-180.0000,0.0000,0.0000
34,0.3400,-0.0551,0.0525,-0.0918,0.1192,0.0000,0.0000,0.0000,20.0000,2.4807,2.9003,5.9053,36.3464,0.0101,0.000740,-0.0068,-0.0547,0.0131,0.0415,-0.0068,0.0006,-6.3863,-3.6191,-0.9941,0.0000,-0.013540,-0.011642,0.017220,0.0014,0.0003,-0.0030,-180.0000,0.0000,0.0000
35,0.3500,-0.0349,0.0455,-0.0902,0.1069,0.0000,0.0000,0.0000,20.0000,2.3576,2.8739,26.3972,35.2355,0.0104,0.000754,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.011081,-0.010847,0.017759,0.0005,-0.0008,-0.0018,-180.0000,0.0000,0.0000
36,0.3600,-0.0131,0.0324,-0.0881,0.0947,0.0000,0.0000,0.0000,20.0000,2.1353,2.8394,39.8153,35.1184,0.0108,0.000714,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.007517,-0.009072,0.017808,-0.0009,-0.0013,-0.0001,-180.0000,0.0000,0.0000
37,0.3700,0.0067,0.0209,-0.0884,0.0911,0.0000,0.0000,0.0000,20.0000,1.9456,2.7954,45.0993,35.5221,0.0112,0.000711,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.003551,-0.006927,0.017831,-0.0007,-0.0008,0.0005,-180.0000,0.0000,0.0000
38,0.3800,0.0209,0.0151,-0.0874,0.0912,0.0000,0.0000,0.0000,20.0000,1.8447,2.7459,40.3125,35.9172,0.0115,0.000739,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.000064,-0.005145,0.017715,0.0002,0.0002,0.0017,-180.0000,0.0000,0.0000
39,0.3900,0.0247,0.0080,-0.0852,0.0891,0.0000,0.0000,0.0000,20.0000,1.7895,2.6948,29.4810,35.8611,0.0119,0.000759,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.002449,-0.003444,0.017389,-0.0003,0.0021,0.0009,-180.0000,0.0000,0.0000
40,0.4000,0.0236,0.0033,-0.0891,0.0922,0.0000,0.0000,0.0000,20.0000,1.8051,2.6454,18.7100,35.2139,0.0123,0.000715,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.003650,-0.002019,0.017562,-0.0002,0.0027,0.0005,-180.0000,0.0000,0.0000
41,0.4100,0.0196,0.0006,-0.1019,0.1037,0.0000,0.0000,0.0000,20.0000,1.9326,2.6027,17.2639,34.2663,0.0127,0.000695,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.003908,-0.000962,0.018903,0.0010,0.0027,0.0003,-180.0000,0.0000,0.0000
42,0.4200,0.0126,-0.0100,-0.1163,0.1174,0.0000,0.0000,0.0000,20.0000,2.1324,2.5714,27.6906,33.6178,0.0132,0.000760,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.003335,0.000690,0.021050,0.0003,0.0029,0.0010,-180.0000,0.0000,0.0000
43,0.4300,0.0068,-0.0244,-0.1267,0.1292,0.0000,0.0000,0.0000,20.0000,2.3558,2.5533,33.2948,33.4459,0.0137,0.000643,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.002431,0.003034,0.023235,-0.0011,0.0034,0.0011,-180.0000,0.0000,0.0000
44,0.4400,0.0049,-0.0356,-0.1356,0.1402,0.0000,0.0000,0.0000,20.0000,2.5922,2.5490,32.3683,33.4121,0.0143,0.000711,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.001744,0.005444,0.025284,-0.0008,0.0028,0.0020,-180.0000,0.0000,0.0000
45,0.4500,0.0051,-0.0466,-0.1376,0.1454,0.0000,0.0000,0.0000,20.0000,2.7747,2.5564,27.7319,33.2271,0.0149,0.000762,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.001380,0.007873,0.026570,0.0002,0.0022,0.0031,-180.0000,0.0000,0.0000
46,0.4600,0.0046,-0.0478,-0.1213,0.1305,0.0000,0.0000,0.0000,20.0000,2.7266,2.5671,17.5977,32.6461,0.0155,0.000687,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.001120,0.009318,0.025600,-0.0010,0.0026,0.0029,-180.0000,0.0000,0.0000
47,0.4700,0.0025,-0.0417,-0.0998,0.1082,0.0000,0.0000,0.0000,20.0000,2.4762,2.5690,27.6861,32.0958,0.0160,0.000804,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,0.000771,0.009489,0.022859,-0.0014,0.0031,0.0026,-180.0000,0.0000,0.0000
48,0.4800,-0.0060,-0.0445,-0.0836,0.0949,0.0000,0.0000,0.0000,20.0000,2.2004,2.5563,33.6746,32.0180,0.0165,0.000725,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.000273,0.009845,0.019677,-0.0013,0.0025,0.0018,-180.0000,0.0000,0.0000
49,0.4900,-0.0218,-0.0554,-0.0687,0.0909,0.0000,0.0000,0.0000,20.0000,1.9947,2.5310,41.3148,32.3192,0.0168,0.000683,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.002436,0.011105,0.016390,-0.0015,0.0026,0.0016,-180.0000,0.0000,0.0000
50,0.5000,-0.0335,-0.0698,-0.0574,0.0964,0.0000,0.0000,0.0000,20.0000,1.9435,2.5001,43.5456,32.8754,0.0171,0.000851,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.004796,0.013227,0.013408,-0.0020,0.0019,0.0014,-180.0000,0.0000,0.0000
51,0.5100,-0.0359,-0.0851,-0.0585,0.1093,0.0000,0.0000,0.0000,20.0000,2.0812,2.4733,34.5453,33.2148,0.0173,0.000702,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.006333,0.015897,0.011846,-0.0007,0.0015,0.0009,-180.0000,0.0000,0.0000
52,0.5200,-0.0337,-0.0867,-0.0723,0.1178,0.0000,0.0000,0.0000,20.0000,2.2516,2.4564,17.9234,32.8308,0.0176,0.000724,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.006950,0.017507,0.012335,0.0012,0.0006,0.0003,-180.0000,0.0000,0.0000
53,0.5300,-0.0274,-0.0671,-0.0914,0.1166,0.0000,0.0000,0.0000,20.0000,2.2870,2.4461,24.4972,32.1916,0.0179,0.000750,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.006640,0.016396,0.014496,0.0036,0.0009,0.0001,-180.0000,0.0000,0.0000
54,0.5400,-0.0098,-0.0357,-0.1070,0.1132,0.0000,0.0000,0.0000,20.0000,2.1857,2.4346,50.4968,32.4834,0.0183,0.000671,-0.0312,-0.2622,0.0182,0.2440,-0.0312,-0.0034,-7.1744,-3.6511,-1.4612,0.0000,-0.004697,0.012614,0.017221,0.0039,-0.0004,-0.0004,-180.0000,0.0000,0.0000
55,0.5500,0.0107,0.0004,-0.1139,0.1144,0.0000,0.0000,0.0000,20.0000,2.1566,2.4201,73.7681,34.1144,0.0189,0.000751,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.001498,0.006786,0.020416,0.0037,0.0005,-0.0022,-180.0000,0.0000,0.0000
56,0.5600,0.0230,0.0357,-0.1169,0.1244,0.0000,0.0000,0.0000,20.0000,2.2490,2.4081,76.7663,36.3781,0.0195,0.000809,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.001510,0.000019,0.022440,0.0036,0.0006,-0.0038,-180.0000,0.0000,0.0000
57,0.5700,0.0297,0.0562,-0.1163,0.1325,0.0000,0.0000,0.0000,20.0000,2.4452,2.4048,63.1888,38.2264,0.0202,0.000851,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.003834,-0.005770,0.023451,0.0022,0.0014,-0.0044,-180.0000,0.0000,0.0000
58,0.5800,0.0347,0.0536,-0.1082,0.1256,0.0000,0.0000,0.0000,20.0000,2.5362,2.4095,34.4261,38.8084,0.0209,0.000756,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.005612,-0.008702,0.023151,0.0002,0.0010,-0.0042,-180.0000,0.0000,0.0000
59,0.5900,0.0405,0.0388,-0.0960,0.1112,0.0000,0.0000,0.0000,20.0000,2.4515,2.4141,21.1286,38.2016,0.0215,0.000773,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.007163,-0.008821,0.021722,0.0008,0.0011,-0.0038,-180.0000,0.0000,0.0000
60,0.6000,0.0461,0.0254,-0.0886,0.1030,0.0000,0.0000,0.0000,20.0000,2.3152,2.4125,24.6812,37.3602,0.0222,0.000798,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.008562,-0.007533,0.020148,0.0016,0.0009,-0.0028,-180.0000,0.0000,0.0000
61,0.6100,0.0527,0.0166,-0.0808,0.0979,0.0000,0.0000,0.0000,20.0000,2.1804,2.4034,27.2942,36.7346,0.0228,0.000724,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.009978,-0.005922,0.018461,0.0014,-0.0006,-0.0019,-180.0000,0.0000,0.0000
62,0.6200,0.0570,0.0170,-0.0668,0.0894,0.0000,0.0000,0.0000,20.0000,2.0228,2.3868,27.9534,36.2334,0.0233,0.000744,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.011173,-0.005061,0.016085,0.0025,-0.0012,-0.0012,-180.0000,0.0000,0.0000
63,0.6300,0.0588,0.0300,-0.0589,0.0885,0.0000,0.0000,0.0000,20.0000,1.9319,2.3643,24.2674,35.6766,0.0238,0.000693,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.011997,-0.005878,0.013954,0.0021,-0.0020,-0.0018,-180.0000,0.0000,0.0000
64,0.6400,0.0553,0.0439,-0.0615,0.0937,0.0000,0.0000,0.0000,20.0000,1.9351,2.3406,20.6101,34.9484,0.0243,0.000785,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.012080,-0.007706,0.013006,0.0011,-0.0011,-0.0027,-180.0000,0.0000,0.0000
65,0.6500,0.0410,0.0459,-0.0666,0.0907,0.0000,0.0000,0.0000,20.0000,1.9009,2.3173,18.5161,34.1021,0.0247,0.000713,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.010668,-0.008904,0.012972,-0.0002,0.0001,-0.0021,-180.0000,0.0000,0.0000
66,0.6600,0.0132,0.0330,-0.0722,0.0805,0.0000,0.0000,0.0000,20.0000,1.7329,2.2898,36.7488,33.7462,0.0252,0.000705,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.007087,-0.008257,0.013486,-0.0011,0.0014,-0.0021,-180.0000,0.0000,0.0000
67,0.6700,-0.0158,0.0107,-0.0757,0.0781,0.0000,0.0000,0.0000,20.0000,1.5337,2.2537,55.8362,34.4363,0.0257,0.000722,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,0.002189,-0.005645,0.014091,-0.0020,0.0010,-0.0017,-180.0000,0.0000,0.0000
68,0.6800,-0.0392,-0.0119,-0.0747,0.0852,0.0000,0.0000,0.0000,20.0000,1.4708,2.2124,62.7080,35.8025,0.0261,0.000873,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.002863,-0.001936,0.014296,-0.0005,0.0027,-0.0007,-180.0000,0.0000,0.0000
69,0.6900,-0.0572,-0.0234,-0.0694,0.0929,0.0000,0.0000,0.0000,20.0000,1.5772,2.1745,56.1067,37.1010,0.0265,0.000734,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.007446,0.001269,0.013846,0.0009,0.0028,0.0015,-180.0000,0.0000,0.0000
70,0.7000,-0.0639,-0.0286,-0.0585,0.0912,0.0000,0.0000,0.0000,20.0000,1.6780,2.1444,41.5498,37.7461,0.0269,0.000728,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.010635,0.003557,0.012482,0.0013,0.0016,0.0018,-180.0000,0.0000,0.0000
71,0.7100,-0.0592,-0.0282,-0.0445,0.0793,0.0000,0.0000,0.0000,20.0000,1.6461,2.1179,28.0087,37.5829,0.0271,0.000652,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.011912,0.004776,0.010308,0.0023,0.0017,0.0015,-180.0000,0.0000,0.0000
72,0.7200,-0.0502,-0.0167,-0.0353,0.0636,0.0000,0.0000,0.0000,20.0000,1.4885,2.0876,22.1325,36.8946,0.0273,0.000704,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.011685,0.004293,0.008160,0.0028,0.0025,0.0006,-180.0000,0.0000,0.0000
73,0.7300,-0.0425,-0.0018,-0.0322,0.0534,0.0000,0.0000,0.0000,20.0000,1.2909,2.0492,24.9562,36.1602,0.0275,0.000726,-0.0451,-0.5093,0.0539,0.4554,-0.0451,0.0026,-7.2125,-3.6617,-1.6672,-0.0000,-0.010771,0.002529,0.006651,0.0017,0.0019,0.0002,-180.0000,0.0000,0.0000
