Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
36,0.3600,0.0244,0.0265,-0.0367,0.0514,0.0000,0.0000,0.0000,20.0000,1.5597,2.2091,48.3439,31.6260,0.0071,0.000761,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.006145,-0.008046,0.011865,-0.0042,-0.0002,0.0005,-180.0000,0.0000,-0.0000
37,0.3700,0.0089,0.0142,-0.0253,0.0304,0.0000,0.0000,0.0000,20.0000,1.0978,2.1607,46.4988,32.4949,0.0072,0.000729,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.004493,-0.005282,0.008510,-0.0033,-0.0007,0.0012,-180.0000,0.0000,-0.0000
38,0.3800,-0.0118,-0.0010,-0.0213,0.0243,0.0000,0.0000,0.0000,20.0000,0.6782,2.0907,48.4896,33.3200,0.0073,0.000767,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.001503,-0.002221,0.006230,-0.0054,-0.0021,0.0014,-180.0000,0.0000,-0.0000
39,0.3900,-0.0365,-0.0232,-0.0234,0.0492,0.0000,0.0000,0.0000,20.0000,0.6036,2.0110,57.8538,34.4120,0.0073,0.000744,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.002622,0.001693,0.005166,-0.0055,-0.0009,0.0001,-180.0000,0.0000,-0.0000
40,0.4000,-0.0619,-0.0421,-0.0223,0.0781,0.0000,0.0000,0.0000,20.0000,1.0401,1.9455,63.2969,35.8512,0.0073,0.000720,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.007437,0.005741,0.004462,-0.0056,-0.0013,-0.0002,-180.0000,0.0000,-0.0000
41,0.4100,-0.0722,-0.0471,-0.0176,0.0879,0.0000,0.0000,0.0000,20.0000,1.4424,1.9068,46.5529,36.9004,0.0074,0.000750,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.011110,0.008467,0.003595,-0.0035,-0.0006,-0.0003,-180.0000,0.0000,-0.0000
42,0.4200,-0.0600,-0.0385,-0.0177,0.0734,0.0000,0.0000,0.0000,20.0000,1.5303,1.8837,11.1702,36.4582,0.0074,0.000806,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.011902,0.009098,0.003123,-0.0029,-0.0007,0.0003,-180.0000,0.0000,-0.0000
43,0.4300,-0.0316,-0.0241,-0.0230,0.0459,0.0000,0.0000,0.0000,20.0000,1.2844,1.8575,26.8202,35.4976,0.0074,0.000704,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.009474,0.007988,0.003379,-0.0022,-0.0019,0.0004,-180.0000,0.0000,-0.0000
44,0.4400,0.0008,-0.0074,-0.0301,0.0310,0.0000,0.0000,0.0000,20.0000,0.8598,1.8143,52.1477,35.7168,0.0074,0.000786,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.004871,0.005687,0.004225,-0.0023,-0.0024,0.0012,-180.0000,0.0000,-0.0000
45,0.4500,0.0250,0.0102,-0.0421,0.0500,0.0000,0.0000,0.0000,20.0000,0.6451,1.7559,60.5517,36.8518,0.0074,0.000773,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.000098,0.002648,0.005881,-0.0008,-0.0026,0.0012,-180.0000,0.0000,-0.0000
46,0.4600,0.0276,0.0253,-0.0592,0.0700,0.0000,0.0000,0.0000,20.0000,0.9064,1.7019,51.0798,37.8950,0.0075,0.001291,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.003106,-0.000546,0.008497,-0.0008,-0.0025,0.0005,-180.0000,0.0000,-0.0000
47,0.4700,0.0088,0.0347,-0.0734,0.0817,0.0000,0.0000,0.0000,20.0000,1.2155,1.6667,39.4041,38.2991,0.0077,0.000755,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.002882,-0.003254,0.011351,-0.0019,-0.0020,-0.0006,-180.0000,0.0000,-0.0000
48,0.4800,-0.0186,0.0396,-0.0804,0.0915,0.0000,0.0000,0.0000,20.0000,1.4573,1.6485,41.5095,38.4178,0.0079,0.000792,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,0.000009,-0.005231,0.013601,-0.0027,-0.0008,-0.0010,-180.0000,0.0000,-0.0000
49,0.4900,-0.0463,0.0439,-0.0827,0.1044,0.0000,0.0000,0.0000,20.0000,1.7053,1.6448,48.3421,38.7758,0.0081,0.000742,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.004348,-0.006747,0.015046,-0.0025,-0.0002,-0.0021,-180.0000,0.0000,-0.0000
50,0.5000,-0.0679,0.0532,-0.0832,0.1199,0.0000,0.0000,0.0000,20.0000,2.0085,1.6565,49.5005,39.3339,0.0085,0.000787,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.008904,-0.008501,0.015871,-0.0029,-0.0001,-0.0026,-180.0000,0.0000,-0.0000
51,0.5100,-0.0766,0.0603,-0.0837,0.1285,0.0000,0.0000,0.0000,20.0000,2.2825,1.6834,37.9153,39.5745,0.0089,0.000730,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.012281,-0.010160,0.016339,-0.0043,-0.0006,-0.0016,-180.0000,0.0000,-0.0000
52,0.5200,-0.0763,0.0647,-0.0827,0.1298,0.0000,0.0000,0.0000,20.0000,2.4534,1.7210,22.4983,39.0592,0.0094,0.000812,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.014085,-0.011497,0.016473,-0.0042,0.0006,-0.0017,-180.0000,0.0000,-0.0000
53,0.5300,-0.0725,0.0730,-0.0783,0.1293,0.0000,0.0000,0.0000,20.0000,2.5373,1.7636,17.0285,37.9978,0.0099,0.000782,-10.6736,-27.5121,1.5460,25.9660,-10.6736,-0.0019,-3.8804,-7.7255,-0.9895,-0.0000,-0.014676,-0.013042,0.016072,-0.0040,0.0005,-0.0015,-180.0000,0.0000,-0.0000
54,0.5400,-0.0665,0.0781,-0.0723,0.1255,0.0000,0.0000,0.0000,20.0000,2.6118,1.8082,18.1049,36.8739,0.0104,0.000834,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.014595,-0.014829,0.015788,-0.0037,0.0011,-0.0004,-180.0000,0.0000,-0.0000
55,0.5500,-0.0547,0.0751,-0.0661,0.1140,0.0000,0.0000,0.0000,20.0000,2.5340,1.8503,16.3362,35.7928,0.0109,0.000764,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.013344,-0.015489,0.014971,-0.0034,0.0009,0.0020,-180.0000,0.0000,-0.0000
56,0.5600,-0.0354,0.0709,-0.0565,0.0973,0.0000,0.0000,0.0000,20.0000,2.3125,1.8818,30.1136,35.1015,0.0114,0.000757,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.010697,-0.015398,0.013537,-0.0024,0.0003,0.0026,-180.0000,0.0000,-0.0000
57,0.5700,-0.0134,0.0734,-0.0462,0.0878,0.0000,0.0000,0.0000,20.0000,2.0694,1.8988,41.2783,35.1342,0.0118,0.000776,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.007011,-0.015572,0.011688,-0.0005,0.0000,0.0041,-180.0000,0.0000,-0.0000
58,0.5800,0.0052,0.0790,-0.0414,0.0894,0.0000,0.0000,0.0000,20.0000,1.9366,1.9046,42.4644,35.5048,0.0122,0.000766,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.003099,-0.016195,0.010157,0.0008,0.0006,0.0050,-180.0000,0.0000,-0.0000
59,0.5900,0.0205,0.0924,-0.0397,0.1026,0.0000,0.0000,0.0000,20.0000,2.0048,1.9082,41.7855,35.8689,0.0126,0.000829,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,0.000600,-0.017841,0.009124,0.0008,0.0003,0.0064,-180.0000,0.0000,-0.0000
60,0.6000,0.0251,0.1162,-0.0376,0.1247,0.0000,0.0000,0.0000,20.0000,2.2895,1.9213,41.8932,36.1974,0.0130,0.000798,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,0.003102,-0.021104,0.008319,0.0008,0.0016,0.0054,-180.0000,0.0000,-0.0000
61,0.6100,0.0129,0.1405,-0.0356,0.1455,0.0000,0.0000,0.0000,20.0000,2.6629,1.9519,42.4351,36.5256,0.0135,0.000733,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,0.003263,-0.025293,0.007662,0.0004,0.0029,0.0041,-180.0000,0.0000,-0.0000
62,0.6200,-0.0043,0.1630,-0.0311,0.1660,0.0000,0.0000,0.0000,20.0000,3.0623,2.0020,48.7553,37.0245,0.0140,0.000816,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,0.001617,-0.029807,0.006834,-0.0009,0.0027,0.0028,-180.0000,0.0000,-0.0000
63,0.6300,-0.0216,0.1913,-0.0226,0.1938,0.0000,0.0000,0.0000,20.0000,3.5512,2.0737,60.3240,37.9880,0.0147,0.000770,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.001025,-0.035067,0.005513,-0.0005,0.0029,0.0016,-180.0000,0.0000,-0.0000
64,0.6400,-0.0377,0.2143,-0.0142,0.2181,0.0000,0.0000,0.0000,20.0000,4.0611,2.1690,61.9376,39.2610,0.0154,0.001310,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.004090,-0.040212,0.003934,-0.0010,0.0031,0.0001,-180.0000,0.0000,-0.0000
65,0.6500,-0.0449,0.2202,-0.0044,0.2247,0.0000,0.0000,0.0000,20.0000,4.4089,2.2827,45.2401,40.0491,0.0163,0.000761,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.006499,-0.043558,0.002072,-0.0015,0.0024,-0.0006,-180.0000,0.0000,-0.0000
66,0.6600,-0.0484,0.2154,0.0051,0.2208,0.0000,0.0000,0.0000,20.0000,4.5584,2.4038,28.9571,39.8868,0.0172,0.000754,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.008162,-0.044847,0.000082,-0.0015,0.0025,-0.0007,-180.0000,0.0000,-0.0000
67,0.6700,-0.0574,0.1985,0.0085,0.2068,0.0000,0.0000,0.0000,20.0000,4.4918,2.5204,25.4267,39.1885,0.0181,0.000820,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.009966,-0.043777,-0.001355,-0.0024,0.0023,-0.0012,-180.0000,0.0000,-0.0000
68,0.6800,-0.0597,0.1691,0.0058,0.1794,0.0000,0.0000,0.0000,20.0000,4.1729,2.6201,38.5014,38.7911,0.0190,0.000751,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.011178,-0.040160,-0.001879,-0.0039,0.0017,0.0006,-180.0000,0.0000,-0.0000
69,0.6900,-0.0597,0.1385,-0.0026,0.1509,0.0000,0.0000,0.0000,20.0000,3.6988,2.6925,52.0742,39.1485,0.0199,0.000764,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.011822,-0.035023,-0.001325,-0.0030,0.0022,0.0004,-180.0000,0.0000,-0.0000
70,0.7000,-0.0706,0.1137,-0.0179,0.1350,0.0000,0.0000,0.0000,20.0000,3.2459,2.7354,58.7422,40.0429,0.0207,0.000776,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.013248,-0.029628,0.000513,-0.0023,0.0022,0.0005,-180.0000,0.0000,-0.0000
71,0.7100,-0.0780,0.0964,-0.0361,0.1292,0.0000,0.0000,0.0000,20.0000,2.9096,2.7542,57.5507,41.0387,0.0215,0.002603,-10.7384,-27.6531,1.5589,26.0942,-10.7384,0.0018,-4.4262,-7.7587,-1.4727,0.0000,-0.014749,-0.024855,0.003356,-0.0021,0.0015,0.0019,-180.0000,0.0000,-0.0000
