Index,Time_s,Fx,Fy,Fz,F_Amp,Psi_Imp,Psi_Int,Beta,K_Stiffness,Vel_Raw,Vel_Filt,Acc_Raw,Acc_Filt,Lyapunov_V_Nmm,Loop_Duration_s,q1,q2,q3,q4,q5,tau1,tau2,tau3,tau4,tau5,deltaXcmd,deltaYcmd,deltaZcmd,Tx_EE,Ty_EE,Tz_EE,Roll,Pitch,Yaw
10,0.1000,-0.0298,-0.0101,-0.0075,0.0323,0.0000,0.0000,0.0000,20.0000,0.8327,0.8696,52.7004,19.3391,0.0004,0.000679,93.1711,-18.6757,-28.8441,47.5197,93.1711,0.0000,-7.9196,-10.1682,-1.0040,0.0000,-0.003254,0.005750,0.005068,0.0019,0.0005,-0.0027,-180.0000,0.0000,0.0000
11,0.1100,-0.0472,0.0076,0.0144,0.0500,0.0000,0.0000,0.0000,20.0000,0.6837,0.8635,62.2176,21.4360,0.0004,0.000632,93.1711,-18.6757,-28.8441,47.5197,93.1711,0.0000,-7.9196,-10.1682,-1.0040,0.0000,-0.006411,0.002067,0.001171,0.0022,0.0010,-0.0039,-180.0000,0.0000,0.0000
12,0.1200,-0.0642,0.0196,0.0329,0.0747,0.0000,0.0000,0.0000,20.0000,1.0303,0.8632,61.8392,23.6689,0.0004,0.000631,93.1711,-18.6757,-28.8441,47.5197,93.1711,0.0000,-7.9196,-10.1682,-1.0040,0.0000,-0.009836,-0.001169,-0.002832,0.0017,0.0005,-0.0052,-180.0000,0.0000,0.0000
13,0.1300,-0.0878,0.0214,0.0401,0.0988,0.0000,0.0000,0.0000,20.0000,1.5522,0.8867,55.0862,25.5828,0.0004,0.000712,93.1711,-18.6757,-28.8441,47.5197,93.1711,0.0000,-7.9196,-10.1682,-1.0040,0.0000,-0.014069,-0.003137,-0.005757,0.0019,0.0008,-0.0050,-180.0000,0.0000,0.0000
14,0.1400,-0.1048,0.0131,0.0348,0.1112,0.0000,0.0000,0.0000,20.0000,1.9631,0.9346,41.6876,26.8372,0.0005,0.000597,93.1711,-18.6757,-28.8441,47.5197,93.1711,0.0000,-7.9196,-10.1682,-1.0040,0.0000,-0.018088,-0.003387,-0.006836,0.0011,0.0001,-0.0049,-180.0000,0.0000,0.0000
15,0.1500,-0.1062,0.0004,0.0208,0.1082,0.0000,0.0000,0.0000,20.0000,2.1426,0.9961,28.6629,27.2959,0.0005,0.000650,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.020481,-0.002089,-0.005938,0.0012,0.0007,-0.0042,-180.0000,0.0000,0.0000
16,0.1600,-0.1010,-0.0137,0.0009,0.1019,0.0000,0.0000,0.0000,20.0000,2.1515,1.0594,33.6980,27.5096,0.0005,0.000680,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.021239,0.000037,-0.003435,0.0006,-0.0002,-0.0028,-180.0000,0.0000,0.0000
17,0.1700,-0.0913,-0.0343,-0.0204,0.0997,0.0000,0.0000,0.0000,20.0000,2.0908,1.1178,48.2029,28.2489,0.0006,0.000851,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.020649,0.003279,0.000083,-0.0002,-0.0005,-0.0014,-180.0000,0.0000,0.0000
18,0.1800,-0.0778,-0.0565,-0.0356,0.1025,0.0000,0.0000,0.0000,20.0000,2.0591,1.1705,55.6133,29.5504,0.0007,0.000782,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.018933,0.007280,0.003543,-0.0005,0.0001,-0.0014,-180.0000,0.0000,0.0000
19,0.1900,-0.0726,-0.0782,-0.0412,0.1144,0.0000,0.0000,0.0000,20.0000,2.1811,1.2227,52.4243,30.8963,0.0008,0.000780,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.017429,0.011653,0.006013,0.0004,0.0015,-0.0013,-180.0000,0.0000,0.0000
20,0.2000,-0.0761,-0.0963,-0.0387,0.1287,0.0000,0.0000,0.0000,20.0000,2.4248,1.2821,43.7343,31.8415,0.0010,0.000772,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.016912,0.015853,0.007116,0.0002,0.0009,-0.0029,-180.0000,0.0000,0.0000
21,0.2100,-0.0788,-0.1010,-0.0312,0.1319,0.0000,0.0000,0.0000,20.0000,2.6062,1.3500,27.6708,32.0539,0.0011,0.000755,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.016859,0.018616,0.006962,-0.0004,0.0002,-0.0036,-180.0000,0.0000,0.0000
22,0.2200,-0.0759,-0.0886,-0.0243,0.1191,0.0000,0.0000,0.0000,20.0000,2.5812,1.4184,9.0563,31.3008,0.0013,0.000737,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.016504,0.018864,0.006167,0.0006,0.0005,-0.0043,-180.0000,0.0000,0.0000
23,0.2300,-0.0633,-0.0638,-0.0229,0.0927,0.0000,0.0000,0.0000,20.0000,2.2984,1.4746,28.6805,30.6169,0.0015,0.000727,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.015013,0.016485,0.005581,0.0006,-0.0001,-0.0040,-180.0000,0.0000,0.0000
24,0.2400,-0.0397,-0.0433,-0.0250,0.0638,0.0000,0.0000,0.0000,20.0000,1.8444,1.5074,46.8173,31.0093,0.0016,0.000741,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.011801,0.013081,0.005459,-0.0009,-0.0006,-0.0035,-180.0000,0.0000,0.0000
25,0.2500,-0.0158,-0.0401,-0.0296,0.0523,0.0000,0.0000,0.0000,20.0000,1.4490,1.5151,47.5688,31.8995,0.0018,0.000702,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.007612,0.010859,0.005839,-0.0019,0.0004,-0.0026,-180.0000,0.0000,0.0000
26,0.2600,-0.0026,-0.0517,-0.0367,0.0635,0.0000,0.0000,0.0000,20.0000,1.3309,1.5082,37.6237,32.4879,0.0019,0.000763,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.003961,0.010768,0.006745,-0.0007,0.0021,-0.0021,-180.0000,0.0000,0.0000
27,0.2700,0.0069,-0.0625,-0.0468,0.0784,0.0000,0.0000,0.0000,20.0000,1.4408,1.5015,34.7953,32.6926,0.0020,0.000705,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.000987,0.011777,0.008241,-0.0000,0.0024,-0.0008,-180.0000,0.0000,0.0000
28,0.2800,0.0118,-0.0651,-0.0612,0.0901,0.0000,0.0000,0.0000,20.0000,1.6414,1.5036,31.9953,32.7313,0.0021,0.000701,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,0.001148,0.012574,0.010488,-0.0005,0.0027,-0.0016,-180.0000,0.0000,0.0000
29,0.2900,0.0057,-0.0593,-0.0765,0.0970,0.0000,0.0000,0.0000,20.0000,1.8227,1.5162,28.2034,32.5865,0.0022,0.000746,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,0.001714,0.012403,0.013245,-0.0000,0.0032,-0.0021,-180.0000,0.0000,0.0000
30,0.3000,0.0005,-0.0455,-0.0948,0.1052,0.0000,0.0000,0.0000,20.0000,1.9899,1.5377,36.5675,32.5754,0.0023,0.000704,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,0.001511,0.010906,0.016576,0.0004,0.0021,-0.0018,-180.0000,0.0000,0.0000
31,0.3100,0.0018,-0.0347,-0.1137,0.1189,0.0000,0.0000,0.0000,20.0000,2.2217,1.5689,41.6759,32.9355,0.0024,0.000735,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,0.001520,0.008973,0.020268,-0.0001,0.0021,-0.0015,-180.0000,0.0000,0.0000
32,0.3200,-0.0019,-0.0301,-0.1229,0.1265,0.0000,0.0000,0.0000,20.0000,2.4377,1.6108,33.2329,33.1841,0.0026,0.000693,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,0.001158,0.007430,0.023189,-0.0007,0.0019,-0.0017,-180.0000,0.0000,0.0000
33,0.3300,-0.0121,-0.0293,-0.1215,0.1255,0.0000,0.0000,0.0000,20.0000,2.5453,1.6592,21.0489,32.8517,0.0027,0.000678,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.000065,0.006480,0.024615,-0.0004,0.0028,-0.0013,-180.0000,0.0000,0.0000
34,0.3400,-0.0280,-0.0303,-0.1148,0.1220,0.0000,0.0000,0.0000,20.0000,2.5524,1.7082,23.0858,32.2585,0.0029,0.000760,93.1763,-18.6630,-28.8626,47.5255,93.1763,-0.0000,-7.9198,-10.1686,-1.0041,-0.0000,-0.002332,0.006048,0.024687,-0.0008,0.0022,-0.0023,-180.0000,0.0000,0.0000
35,0.3500,-0.0446,-0.0297,-0.1041,0.1171,0.0000,0.0000,0.0000,20.0000,2.5180,1.7536,34.0716,32.0561,0.0031,0.000667,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.005617,0.006077,0.023782,-0.0008,0.0011,-0.0028,180.0000,0.0000,0.0000
36,0.3600,-0.0582,-0.0278,-0.0858,0.1073,0.0000,0.0000,0.0000,20.0000,2.3871,1.7921,39.6883,32.3214,0.0033,0.000713,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.008785,0.005890,0.021399,-0.0008,0.0011,-0.0029,180.0000,0.0000,0.0000
37,0.3700,-0.0706,-0.0245,-0.0623,0.0973,0.0000,0.0000,0.0000,20.0000,2.1928,1.8195,47.6946,32.9469,0.0036,0.000747,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.011752,0.005454,0.017691,-0.0006,0.0006,-0.0023,180.0000,0.0000,0.0000
38,0.3800,-0.0783,-0.0199,-0.0392,0.0898,0.0000,0.0000,0.0000,20.0000,1.9985,1.8347,50.5274,33.8360,0.0038,0.000653,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.014146,0.004738,0.013299,-0.0000,-0.0007,-0.0022,180.0000,0.0000,0.0000
39,0.3900,-0.0788,-0.0120,-0.0164,0.0813,0.0000,0.0000,0.0000,20.0000,1.8043,1.8383,50.6811,34.7584,0.0040,0.000841,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.015484,0.003543,0.008559,0.0019,-0.0008,-0.0026,180.0000,0.0000,0.0000
40,0.4000,-0.0686,0.0023,0.0053,0.0689,0.0000,0.0000,0.0000,20.0000,1.5703,1.8300,52.5441,35.6855,0.0041,0.000787,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.015179,0.001441,0.003753,0.0031,-0.0017,-0.0014,180.0000,0.0000,0.0000
41,0.4100,-0.0526,0.0247,0.0161,0.0603,0.0000,0.0000,0.0000,20.0000,1.3520,1.8097,53.7069,36.6449,0.0042,0.000670,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.013378,-0.001956,0.000004,0.0042,-0.0034,-0.0017,180.0000,0.0000,0.0000
42,0.4200,-0.0376,0.0456,0.0160,0.0613,0.0000,0.0000,0.0000,20.0000,1.2536,1.7819,51.3771,37.5193,0.0042,0.000678,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.010853,-0.005929,-0.002055,0.0029,-0.0032,-0.0030,180.0000,0.0000,0.0000
43,0.4300,-0.0215,0.0552,0.0100,0.0601,0.0000,0.0000,0.0000,20.0000,1.2256,1.7520,43.9451,38.0772,0.0042,0.000734,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.007826,-0.009071,-0.002585,0.0027,-0.0036,-0.0026,180.0000,0.0000,0.0000
44,0.4400,-0.0011,0.0544,-0.0065,0.0548,0.0000,0.0000,0.0000,20.0000,1.1532,1.7211,42.9114,38.3715,0.0041,0.000731,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.004098,-0.010709,-0.001230,0.0015,-0.0044,-0.0012,180.0000,0.0000,0.0000
45,0.4500,0.0092,0.0408,-0.0281,0.0503,0.0000,0.0000,0.0000,20.0000,1.0414,1.6868,42.7966,38.6181,0.0041,0.000761,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,-0.000999,-0.010228,0.001682,-0.0003,-0.0037,-0.0020,180.0000,0.0000,0.0000
46,0.4600,0.0067,0.0106,-0.0404,0.0423,0.0000,0.0000,0.0000,20.0000,0.8287,1.6454,45.9590,38.9349,0.0041,0.000814,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.000466,-0.006927,0.004524,-0.0019,-0.0025,-0.0030,180.0000,0.0000,0.0000
47,0.4700,0.0055,-0.0233,-0.0423,0.0486,0.0000,0.0000,0.0000,20.0000,0.6602,1.5959,55.5664,39.5856,0.0041,0.000715,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.001152,-0.001698,0.006275,-0.0014,-0.0031,-0.0024,180.0000,0.0000,0.0000
48,0.4800,0.0039,-0.0427,-0.0406,0.0591,0.0000,0.0000,0.0000,20.0000,0.7849,1.5478,49.0550,40.2856,0.0042,0.000710,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.001372,0.003138,0.007062,-0.0013,-0.0022,-0.0023,180.0000,0.0000,0.0000
49,0.4900,-0.0004,-0.0504,-0.0373,0.0627,0.0000,0.0000,0.0000,20.0000,0.9770,1.5111,34.5006,40.3676,0.0042,0.000595,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.001061,0.006573,0.007150,-0.0018,-0.0010,-0.0019,180.0000,0.0000,0.0000
50,0.5000,-0.0014,-0.0534,-0.0305,0.0615,0.0000,0.0000,0.0000,20.0000,1.0939,1.4850,22.9557,39.7274,0.0043,0.000538,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.000784,0.008759,0.006506,-0.0015,-0.0008,-0.0018,180.0000,0.0000,0.0000
51,0.5100,0.0028,-0.0450,-0.0245,0.0514,0.0000,0.0000,0.0000,20.0000,1.0717,1.4628,10.6565,38.4665,0.0045,0.000604,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.001047,0.009116,0.005537,0.0002,-0.0016,-0.0011,180.0000,0.0000,0.0000
52,0.5200,0.0112,-0.0324,-0.0273,0.0438,0.0000,0.0000,0.0000,20.0000,0.9815,1.4389,14.9555,37.0550,0.0045,0.000690,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.002035,0.008026,0.005271,0.0019,-0.0015,-0.0009,180.0000,0.0000,0.0000
53,0.5300,0.0161,-0.0327,-0.0354,0.0508,0.0000,0.0000,0.0000,20.0000,0.9989,1.4142,13.5410,35.8004,0.0046,0.000558,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.003068,0.007438,0.005920,0.0013,-0.0020,-0.0013,180.0000,0.0000,0.0000
54,0.5400,0.0091,-0.0388,-0.0410,0.0572,0.0000,0.0000,0.0000,20.0000,1.0709,1.3933,9.5390,34.4659,0.0047,0.000569,93.2061,-18.6335,-28.9042,47.5377,93.2061,0.0129,-7.8849,-14.8257,-1.0014,-0.0000,0.002936,0.007714,0.006824,0.0017,-0.0021,-0.0023,180.0000,0.0000,0.0000
55,0.5500,-0.0015,-0.0385,-0.0464,0.0603,0.0000,0.0000,0.0000,20.0000,1.1709,1.3783,21.5545,33.4252,0.0048,0.000492,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.001467,0.008064,0.008362,0.0019,-0.0028,-0.0004,180.0000,0.0000,0.0000
56,0.5600,-0.0048,-0.0378,-0.0569,0.0685,0.0000,0.0000,0.0000,20.0000,1.3106,1.3708,22.0245,32.7852,0.0050,0.000526,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.000321,0.008174,0.010240,0.0002,-0.0024,0.0006,180.0000,0.0000,0.0000
57,0.5700,-0.0023,-0.0377,-0.0655,0.0756,0.0000,0.0000,0.0000,20.0000,1.4637,1.3717,19.1828,32.1151,0.0052,0.000497,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.000064,0.008208,0.012119,-0.0014,-0.0021,0.0002,180.0000,0.0000,0.0000
58,0.5800,0.0056,-0.0288,-0.0721,0.0779,0.0000,0.0000,0.0000,20.0000,1.5627,1.3794,19.8888,31.4231,0.0053,0.000700,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.000518,0.007317,0.013799,-0.0002,-0.0013,0.0004,180.0000,0.0000,0.0000
59,0.5900,0.0177,-0.0198,-0.0845,0.0886,0.0000,0.0000,0.0000,20.0000,1.7122,1.3936,29.7614,31.0602,0.0055,0.000540,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.002043,0.005917,0.015937,0.0004,-0.0004,0.0011,180.0000,0.0000,0.0000
60,0.6000,0.0221,-0.0233,-0.0967,0.1019,0.0000,0.0000,0.0000,20.0000,1.9395,1.4174,27.2976,30.9210,0.0057,0.000518,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.003322,0.005473,0.018308,-0.0003,0.0007,-0.0005,180.0000,0.0000,0.0000
61,0.6100,0.0134,-0.0362,-0.1061,0.1130,0.0000,0.0000,0.0000,20.0000,2.1764,1.4526,24.5531,30.6462,0.0060,0.000662,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.003153,0.006514,0.020525,0.0007,0.0010,-0.0008,180.0000,0.0000,0.0000
62,0.6200,-0.0075,-0.0538,-0.1191,0.1309,0.0000,0.0000,0.0000,20.0000,2.4665,1.5004,40.4097,30.7471,0.0063,0.000813,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,0.000965,0.008833,0.023008,0.0015,0.0017,-0.0013,180.0000,0.0000,0.0000
63,0.6300,-0.0298,-0.0736,-0.1306,0.1528,0.0000,0.0000,0.0000,20.0000,2.8306,1.5636,53.3910,31.6357,0.0067,0.000731,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.002478,0.012081,0.025478,0.0015,0.0008,-0.0012,180.0000,0.0000,0.0000
64,0.6400,-0.0463,-0.0943,-0.1308,0.1678,0.0000,0.0000,0.0000,20.0000,3.1763,1.6428,53.9270,32.8471,0.0072,0.000791,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.006022,0.015919,0.026818,0.0015,0.0002,-0.0011,180.0000,0.0000,0.0000
65,0.6500,-0.0598,-0.1065,-0.1245,0.1744,0.0000,0.0000,0.0000,20.0000,3.4331,1.7342,46.7186,33.8084,0.0078,0.000590,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.009324,0.019223,0.026873,0.0023,0.0011,-0.0016,180.0000,0.0000,0.0000
66,0.6600,-0.0660,-0.1072,-0.1084,0.1662,0.0000,0.0000,0.0000,20.0000,3.4927,1.8293,34.6399,34.1864,0.0084,0.000507,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.011749,0.021086,0.025244,0.0008,0.0005,-0.0015,180.0000,0.0000,0.0000
67,0.6700,-0.0648,-0.1032,-0.0792,0.1453,0.0000,0.0000,0.0000,20.0000,3.3074,1.9157,40.9821,34.3858,0.0090,0.000624,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.012939,0.021677,0.021368,0.0003,0.0005,-0.0013,180.0000,0.0000,0.0000
68,0.6800,-0.0695,-0.1005,-0.0494,0.1318,0.0000,0.0000,0.0000,20.0000,3.0500,1.9852,52.8349,35.0746,0.0096,0.000701,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.014048,0.021689,0.016202,-0.0008,0.0021,-0.0026,180.0000,0.0000,0.0000
69,0.6900,-0.0771,-0.0949,-0.0282,0.1255,0.0000,0.0000,0.0000,20.0000,2.8406,2.0380,52.2016,36.0342,0.0101,0.000641,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.015385,0.021094,0.011191,-0.0014,0.0016,-0.0033,180.0000,0.0000,0.0000
70,0.7000,-0.0699,-0.0872,-0.0146,0.1128,0.0000,0.0000,0.0000,20.0000,2.6159,2.0760,42.9837,36.6700,0.0106,0.000676,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.015379,0.019953,0.007047,-0.0014,0.0005,-0.0024,180.0000,0.0000,0.0000
71,0.7100,-0.0560,-0.0811,-0.0093,0.0990,0.0000,0.0000,0.0000,20.0000,2.3684,2.0989,34.2888,36.7781,0.0110,0.000583,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.013955,0.018669,0.004204,-0.0007,0.0013,-0.0029,180.0000,0.0000,0.0000
72,0.7200,-0.0429,-0.0775,-0.0136,0.0896,0.0000,0.0000,0.0000,20.0000,2.1392,2.1074,26.6029,36.4298,0.0114,0.000580,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.011826,0.017563,0.003055,-0.0013,0.0016,-0.0029,180.0000,0.0000,0.0000
73,0.7300,-0.0219,-0.0853,-0.0182,0.0900,0.0000,0.0000,0.0000,20.0000,1.9855,2.1049,33.0690,36.0671,0.0117,0.000679,93.2321,-18.6362,-28.9494,47.5856,93.2321,-0.0019,-7.9383,-13.3685,-1.0041,0.0000,-0.008527,0.017699,0.002877,-0.0025,-0.0003,-0.0015,180.0000,0.0000,0.0000
